case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
13,1,Activity A,2020-06-27 17:05:02:727,normal,normal,-,"-"
13,2,Activity Z,2020-06-27 17:32:57:872,normal,normal,-,"-"
13,3,Activity AA,2020-06-27 18:31:36:151,normal,normal,-,"-"
13,4,Activity AE,2020-06-27 19:16:30:365,normal,normal,-,"-"
13,5,Activity AB,2020-06-27 19:39:31:889,normal,normal,-,"-"
13,6,Activity B,2020-06-27 20:32:06:725,normal,normal,-,"-"
13,7,■,,,,,""
14,0,▶,,,,,""
14,1,Activity A,2020-06-27 17:05:12:727,normal,normal,-,"-"
14,2,Activity Y,2020-06-27 17:58:35:808,normal,normal,-,"-"
14,3,Activity B,2020-06-27 18:56:06:518,normal,normal,-,"-"
14,4,■,,,,,""
15,0,▶,,,,,""
15,1,Activity A,2020-06-27 17:05:22:727,normal,normal,-,"-"
15,2,Activity Y,2020-06-27 17:30:44:128,normal,normal,-,"-"
15,3,Activity B,2020-06-27 18:17:13:139,normal,normal,-,"-"
15,4,■,,,,,""
16,0,▶,,,,,""
16,1,Activity A,2020-06-27 17:05:32:727,normal,normal,-,"-"
16,2,Activity Y,2020-06-27 17:41:01:762,normal,normal,-,"-"
16,3,Activity B,2020-06-27 18:37:09:445,normal,normal,-,"-"
16,4,■,,,,,""
17,0,▶,,,,,""
17,1,Activity A,2020-06-27 17:05:42:727,normal,normal,-,"-"
17,2,Activity C,2020-06-27 17:57:25:152,normal,normal,-,"-"
17,3,Activity E,2020-06-27 18:49:19:186,normal,normal,-,"-"
17,4,Activity D,2020-06-27 19:26:31:115,normal,normal,-,"-"
17,5,Activity I,2020-06-27 19:50:27:271,normal,normal,-,"-"
17,6,Activity K,2020-06-27 20:40:07:013,normal,normal,-,"-"
17,7,Activity J,2020-06-27 21:39:14:878,normal,normal,-,"-"
17,8,Activity B,2020-06-27 21:57:14:611,normal,normal,-,"-"
17,9,■,,,,,""
18,0,▶,,,,,""
18,1,Activity A,2020-06-27 17:05:52:727,normal,normal,-,"-"
18,2,Activity O,2020-06-27 17:31:17:366,normal,normal,-,"-"
18,3,Activity U,2020-06-27 18:25:23:805,normal,normal,-,"-"
18,4,Activity W,2020-06-27 19:07:30:965,normal,normal,-,"-"
18,5,Activity V,2020-06-27 19:43:31:736,normal,normal,-,"-"
18,6,Activity P,2020-06-27 20:34:26:699,normal,normal,-,"-"
18,7,Activity B,2020-06-27 21:24:03:135,normal,normal,-,"-"
18,8,■,,,,,""
19,0,▶,,,,,""
19,1,Activity A,2020-06-27 17:06:02:727,normal,normal,-,"-"
19,2,Activity Y,2020-06-27 17:32:32:067,normal,normal,-,"-"
19,3,Activity B,2020-06-27 18:25:41:346,normal,normal,-,"-"
19,4,■,,,,,""
20,0,▶,,,,,""
20,1,Activity A,2020-06-27 17:06:12:727,normal,normal,-,"-"
20,2,Activity Y,2020-06-27 17:53:23:007,normal,normal,-,"-"
20,3,Activity B,2020-06-27 18:39:51:531,normal,normal,-,"-"
20,4,■,,,,,""
21,0,▶,,,,,""
21,1,Activity A,2020-06-27 17:06:22:727,normal,normal,-,"-"
21,2,Activity Y,2020-06-27 17:49:56:156,normal,normal,-,"-"
21,3,Activity B,2020-06-27 18:44:41:360,normal,normal,-,"-"
21,4,■,,,,,""
22,0,▶,,,,,""
22,1,Activity A,2020-06-27 17:06:32:727,normal,normal,-,"-"
22,2,Activity C,2020-06-27 17:39:13:059,normal,normal,-,"-"
22,3,Activity E,2020-06-27 18:32:11:667,normal,normal,-,"-"
22,4,Activity D,2020-06-27 19:09:43:466,normal,normal,-,"-"
22,5,Activity I,2020-06-27 19:35:13:533,normal,normal,-,"-"
22,6,Activity L,2020-06-27 20:21:40:477,normal,normal,-,"-"
22,7,Activity J,2020-06-27 20:56:15:627,normal,normal,-,"-"
22,8,Activity B,2020-06-27 21:26:53:849,normal,normal,-,"-"
22,9,■,,,,,""
23,0,▶,,,,,""
23,1,Activity A,2020-06-27 17:06:42:727,normal,normal,-,"-"
23,2,Activity C,2020-06-27 17:30:36:906,normal,normal,-,"-"
23,3,Activity F,2020-06-27 18:27:16:508,normal,normal,-,"-"
23,4,Activity D,2020-06-27 19:20:02:198,normal,normal,-,"-"
23,5,Activity I,2020-06-27 19:36:28:388,normal,normal,-,"-"
23,6,Activity M,2020-06-27 20:25:13:347,normal,normal,-,"-"
23,7,Activity J,2020-06-27 21:16:37:606,normal,normal,-,"-"
23,8,Activity B,2020-06-27 22:04:12:803,normal,normal,-,"-"
23,9,■,,,,,""
24,0,▶,,,,,""
24,1,Activity A,2020-06-27 17:06:52:727,normal,normal,-,"-"
24,2,Activity Z,2020-06-27 17:32:32:710,normal,normal,-,"-"
24,3,Activity AA,2020-06-27 18:27:54:591,normal,normal,-,"-"
24,4,Activity AC,2020-06-27 19:25:42:376,normal,normal,-,"-"
24,5,Activity AB,2020-06-27 20:06:50:589,normal,normal,-,"-"
24,6,Activity B,2020-06-27 21:03:32:216,normal,normal,-,"-"
24,7,■,,,,,""
25,0,▶,,,,,""
25,1,Activity A,2020-06-27 17:07:02:727,normal,normal,-,"-"
25,2,Activity C,2020-06-27 17:55:01:864,normal,normal,-,"-"
25,3,Activity F,2020-06-27 18:51:23:357,normal,normal,-,"-"
25,4,Activity D,2020-06-27 19:37:26:323,normal,normal,-,"-"
25,5,Activity I,2020-06-27 19:56:02:073,normal,normal,-,"-"
25,6,Activity N,2020-06-27 20:44:10:265,normal,normal,-,"-"
25,7,Activity J,2020-06-27 21:32:45:958,normal,normal,-,"-"
25,8,Activity B,2020-06-27 21:49:45:055,normal,normal,-,"-"
25,9,■,,,,,""
26,0,▶,,,,,""
26,1,Activity A,2020-06-27 17:07:12:727,normal,normal,-,"-"
26,2,Activity Y,2020-06-27 17:54:36:861,normal,normal,-,"-"
26,3,Activity B,2020-06-27 18:53:54:093,normal,normal,-,"-"
26,4,■,,,,,""
27,0,▶,,,,,""
27,1,Activity A,2020-06-27 17:07:22:727,normal,normal,-,"-"
27,2,Activity Y,2020-06-27 17:51:34:626,normal,normal,-,"-"
27,3,Activity B,2020-06-27 18:41:09:704,normal,normal,-,"-"
27,4,■,,,,,""
28,0,▶,,,,,""
28,1,Activity A,2020-06-27 17:07:32:727,normal,normal,-,"-"
28,2,Activity Y,2020-06-27 17:37:33:026,normal,normal,-,"-"
28,3,Activity B,2020-06-27 18:28:25:530,normal,normal,-,"-"
28,4,■,,,,,""
29,0,▶,,,,,""
29,1,Activity A,2020-06-27 17:07:42:727,normal,normal,-,"-"
29,2,Activity C,2020-06-27 17:31:44:498,normal,normal,-,"-"
29,3,Activity F,2020-06-27 18:26:43:786,normal,normal,-,"-"
29,4,Activity D,2020-06-27 19:09:35:980,normal,normal,-,"-"
29,5,Activity I,2020-06-27 19:47:00:747,normal,normal,-,"-"
29,6,Activity L,2020-06-27 20:33:41:378,normal,normal,-,"-"
29,7,Activity J,2020-06-27 21:04:34:127,normal,normal,-,"-"
29,8,Activity B,2020-06-27 22:01:32:086,normal,normal,-,"-"
29,9,■,,,,,""
30,0,▶,,,,,""
30,1,Activity A,2020-06-27 17:07:52:727,normal,normal,-,"-"
30,2,Activity Y,2020-06-27 17:35:06:372,normal,normal,-,"-"
30,3,Activity B,2020-06-27 18:30:02:482,normal,normal,-,"-"
30,4,■,,,,,""
31,0,▶,,,,,""
31,1,Activity A,2020-06-27 17:08:02:727,normal,normal,-,"-"
31,2,Activity Z,2020-06-27 17:35:35:039,normal,normal,-,"-"
31,3,Activity AA,2020-06-27 18:22:58:865,normal,normal,-,"-"
31,4,Activity AE,2020-06-27 19:13:58:935,normal,normal,-,"-"
31,5,Activity AB,2020-06-27 20:01:59:745,normal,normal,-,"-"
31,6,Activity B,2020-06-27 20:58:08:693,normal,normal,-,"-"
31,7,■,,,,,""
32,0,▶,,,,,""
32,1,Activity A,2020-06-27 17:08:12:727,normal,normal,-,"-"
32,2,Activity C,2020-06-27 17:49:02:050,normal,normal,-,"-"
32,3,Activity F,2020-06-27 18:38:44:949,normal,normal,-,"-"
32,4,Activity D,2020-06-27 19:27:09:976,normal,normal,-,"-"
32,5,Activity I,2020-06-27 20:01:01:981,normal,normal,-,"-"
32,6,Activity K,2020-06-27 20:58:38:071,normal,normal,-,"-"
32,7,Activity J,2020-06-27 21:30:18:391,normal,normal,-,"-"
32,8,Activity B,2020-06-27 21:53:51:102,normal,normal,-,"-"
32,9,■,,,,,""
33,0,▶,,,,,""
33,1,Activity A,2020-06-27 17:08:22:727,normal,normal,-,"-"
33,2,Activity Y,2020-06-27 17:31:49:931,normal,normal,-,"-"
33,3,Activity B,2020-06-27 18:21:47:094,normal,normal,-,"-"
33,4,■,,,,,""
34,0,▶,,,,,""
34,1,Activity A,2020-06-27 17:08:32:727,normal,normal,-,"-"
34,2,Activity Y,2020-06-27 18:00:40:966,normal,normal,-,"-"
34,3,Activity B,2020-06-27 18:55:07:350,normal,normal,-,"-"
34,4,■,,,,,""
35,0,▶,,,,,""
35,1,Activity A,2020-06-27 17:08:42:727,normal,normal,-,"-"
35,2,Activity C,2020-06-27 17:45:59:862,normal,normal,-,"-"
35,3,Activity F,2020-06-27 18:40:33:463,normal,normal,-,"-"
35,4,Activity D,2020-06-27 19:17:42:263,normal,normal,-,"-"
35,5,Activity I,2020-06-27 20:13:37:675,normal,normal,-,"-"
35,6,Activity N,2020-06-27 21:06:28:423,normal,normal,-,"-"
35,7,Activity J,2020-06-27 21:50:58:968,normal,normal,-,"-"
35,8,Activity B,2020-06-27 22:37:32:534,normal,normal,-,"-"
35,9,■,,,,,""
36,0,▶,,,,,""
36,1,Activity A,2020-06-27 17:08:52:727,normal,normal,-,"-"
36,2,Activity Y,2020-06-27 17:49:45:016,normal,normal,-,"-"
36,3,Activity B,2020-06-27 18:34:51:296,normal,normal,-,"-"
36,4,■,,,,,""
37,0,▶,,,,,""
37,1,Activity A,2020-06-27 17:09:02:727,normal,normal,-,"-"
37,2,Activity Z,2020-06-27 17:26:46:866,normal,normal,-,"-"
37,3,Activity AA,2020-06-27 18:12:05:090,normal,normal,-,"-"
37,4,Activity AD,2020-06-27 19:06:36:378,normal,normal,-,"-"
37,5,Activity AB,2020-06-27 19:23:03:173,normal,normal,-,"-"
37,6,Activity B,2020-06-27 20:15:52:856,normal,normal,-,"-"
37,7,■,,,,,""
38,0,▶,,,,,""
38,1,Activity A,2020-06-27 17:09:12:727,normal,normal,-,"-"
38,2,Activity Y,2020-06-27 18:08:08:628,normal,normal,-,"-"
38,3,Activity B,2020-06-27 18:57:45:943,normal,normal,-,"-"
38,4,■,,,,,""
39,0,▶,,,,,""
39,1,Activity A,2020-06-27 17:09:22:727,normal,normal,-,"-"
39,2,Activity O,2020-06-27 18:07:53:741,normal,normal,-,"-"
39,3,Activity U,2020-06-27 19:05:12:348,normal,normal,-,"-"
39,4,Activity X,2020-06-27 19:40:19:819,normal,normal,-,"-"
39,5,Activity V,2020-06-27 20:25:37:899,normal,normal,-,"-"
39,6,Activity P,2020-06-27 21:22:24:110,normal,normal,-,"-"
39,7,Activity B,2020-06-27 22:12:14:924,normal,normal,-,"-"
39,8,■,,,,,""
40,0,▶,,,,,""
40,1,Activity A,2020-06-27 17:09:32:727,normal,normal,-,"-"
40,2,Activity C,2020-06-27 17:40:43:262,normal,normal,-,"-"
40,3,Activity E,2020-06-27 18:27:57:873,normal,normal,-,"-"
40,4,Activity D,2020-06-27 19:22:24:112,normal,normal,-,"-"
40,5,Activity I,2020-06-27 19:50:15:011,normal,normal,-,"-"
40,6,Activity K,2020-06-27 20:46:59:236,normal,normal,-,"-"
40,7,Activity J,2020-06-27 21:27:02:410,normal,normal,-,"-"
40,8,Activity B,2020-06-27 22:03:41:646,normal,normal,-,"-"
40,9,■,,,,,""
41,0,▶,,,,,""
41,1,Activity A,2020-06-27 17:09:42:727,normal,normal,-,"-"
41,2,Activity Y,2020-06-27 17:36:22:197,normal,normal,-,"-"
41,3,Activity B,2020-06-27 18:24:31:767,normal,normal,-,"-"
41,4,■,,,,,""
42,0,▶,,,,,""
42,1,Activity A,2020-06-27 17:09:52:727,anomalous,normal,Late,"{'shift_from': 3, 'shift_to': 4, 'size': 1}"
42,2,Activity O,2020-06-27 17:49:57:512,anomalous,normal,Late,"{'shift_from': 3, 'shift_to': 4, 'size': 1}"
42,3,Activity U,2020-06-27 18:49:37:694,anomalous,normal,Late,"{'shift_from': 3, 'shift_to': 4, 'size': 1}"
42,4,Activity V,2020-06-27 19:20:00:748,anomalous,normal,Late,"{'shift_from': 3, 'shift_to': 4, 'size': 1}"
42,5,Activity X,2020-06-27 19:55:23:356,anomalous,normal,Late,"{'shift_from': 3, 'shift_to': 4, 'size': 1}"
42,6,Activity P,2020-06-27 20:41:28:955,anomalous,normal,Late,"{'shift_from': 3, 'shift_to': 4, 'size': 1}"
42,7,Activity B,2020-06-27 21:19:57:691,anomalous,normal,Late,"{'shift_from': 3, 'shift_to': 4, 'size': 1}"
42,8,■,,,,,""
43,0,▶,,,,,""
43,1,Activity A,2020-06-27 17:10:02:727,normal,normal,-,"-"
43,2,Activity C,2020-06-27 18:07:55:352,normal,normal,-,"-"
43,3,Activity E,2020-06-27 18:58:58:200,normal,normal,-,"-"
43,4,Activity D,2020-06-27 19:46:21:270,normal,normal,-,"-"
43,5,Activity I,2020-06-27 20:43:03:380,normal,normal,-,"-"
43,6,Activity M,2020-06-27 21:42:36:473,normal,normal,-,"-"
43,7,Activity J,2020-06-27 22:37:22:062,normal,normal,-,"-"
43,8,Activity B,2020-06-27 23:19:03:312,normal,normal,-,"-"
43,9,■,,,,,""
44,0,▶,,,,,""
44,1,Activity A,2020-06-27 17:10:12:727,normal,normal,-,"-"
44,2,Activity Y,2020-06-27 17:33:32:037,normal,normal,-,"-"
44,3,Activity B,2020-06-27 18:20:15:501,normal,normal,-,"-"
44,4,■,,,,,""
45,0,▶,,,,,""
45,1,Activity A,2020-06-27 17:10:22:727,normal,normal,-,"-"
45,2,Activity O,2020-06-27 17:40:12:530,normal,normal,-,"-"
45,3,Activity S,2020-06-27 18:37:38:785,normal,normal,-,"-"
45,4,Activity T,2020-06-27 19:25:15:892,normal,normal,-,"-"
45,5,Activity P,2020-06-27 20:16:13:229,normal,normal,-,"-"
45,6,Activity B,2020-06-27 21:15:38:478,normal,normal,-,"-"
45,7,■,,,,,""
46,0,▶,,,,,""
46,1,Activity A,2020-06-27 17:10:32:727,normal,normal,-,"-"
46,2,Activity O,2020-06-27 17:50:56:360,normal,normal,-,"-"
46,3,Activity Q,2020-06-27 18:46:18:732,normal,normal,-,"-"
46,4,Activity R,2020-06-27 19:42:01:789,normal,normal,-,"-"
46,5,Activity P,2020-06-27 20:40:11:873,normal,normal,-,"-"
46,6,Activity B,2020-06-27 21:30:00:963,normal,normal,-,"-"
46,7,■,,,,,""
47,0,▶,,,,,""
47,1,Activity A,2020-06-27 17:10:42:727,normal,normal,-,"-"
47,2,Activity Z,2020-06-27 17:27:56:772,normal,normal,-,"-"
47,3,Activity AA,2020-06-27 18:21:03:412,normal,normal,-,"-"
47,4,Activity AC,2020-06-27 18:56:42:335,normal,normal,-,"-"
47,5,Activity AB,2020-06-27 19:48:38:148,normal,normal,-,"-"
47,6,Activity B,2020-06-27 20:46:38:991,normal,normal,-,"-"
47,7,■,,,,,""
48,0,▶,,,,,""
48,1,Activity A,2020-06-27 17:10:52:727,normal,normal,-,"-"
48,2,Activity Z,2020-06-27 18:09:24:322,normal,normal,-,"-"
48,3,Activity AA,2020-06-27 18:59:23:468,normal,normal,-,"-"
48,4,Activity AD,2020-06-27 19:45:58:964,normal,normal,-,"-"
48,5,Activity AB,2020-06-27 20:42:46:096,normal,normal,-,"-"
48,6,Activity B,2020-06-27 21:41:52:343,normal,normal,-,"-"
48,7,■,,,,,""
49,0,▶,,,,,""
49,1,Activity A,2020-06-27 17:11:02:727,anomalous,normal,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}"
49,2,Activity O,2020-06-27 17:59:39:477,anomalous,normal,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}"
49,3,Activity T,2020-06-27 18:53:39:410,anomalous,normal,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}"
49,4,Activity P,2020-06-27 19:39:55:626,anomalous,normal,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}"
49,5,Activity S,2020-06-27 20:27:07:267,anomalous,normal,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}"
49,6,Activity B,2020-06-27 21:13:38:762,anomalous,normal,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}"
49,7,■,,,,,""
50,0,▶,,,,,""
50,1,Activity A,2020-06-27 17:11:12:727,normal,normal,-,"-"
50,2,Activity O,2020-06-27 17:49:35:135,normal,normal,-,"-"
50,3,Activity U,2020-06-27 18:40:22:060,normal,normal,-,"-"
50,4,Activity X,2020-06-27 19:14:43:732,normal,normal,-,"-"
50,5,Activity V,2020-06-27 20:05:17:971,normal,normal,-,"-"
50,6,Activity P,2020-06-27 20:58:27:573,normal,normal,-,"-"
50,7,Activity B,2020-06-27 21:36:29:078,normal,normal,-,"-"
50,8,■,,,,,""
51,0,▶,,,,,""
51,1,Activity A,2020-06-27 17:11:22:727,normal,normal,-,"-"
51,2,Activity Z,2020-06-27 18:06:42:605,normal,normal,-,"-"
51,3,Activity AA,2020-06-27 18:55:51:698,normal,normal,-,"-"
51,4,Activity AD,2020-06-27 19:32:28:511,normal,normal,-,"-"
51,5,Activity AB,2020-06-27 20:31:24:802,normal,normal,-,"-"
51,6,Activity B,2020-06-27 21:22:50:751,normal,normal,-,"-"
51,7,■,,,,,""
52,0,▶,,,,,""
52,1,Activity A,2020-06-27 17:11:32:727,normal,normal,-,"-"
52,2,Activity C,2020-06-27 17:53:35:167,normal,normal,-,"-"
52,3,Activity F,2020-06-27 18:42:54:059,normal,normal,-,"-"
52,4,Activity D,2020-06-27 19:21:14:331,normal,normal,-,"-"
52,5,Activity I,2020-06-27 19:41:46:319,normal,normal,-,"-"
52,6,Activity L,2020-06-27 20:37:59:356,normal,normal,-,"-"
52,7,Activity J,2020-06-27 21:10:05:456,normal,normal,-,"-"
52,8,Activity B,2020-06-27 21:56:32:206,normal,normal,-,"-"
52,9,■,,,,,""
53,0,▶,,,,,""
53,1,Activity A,2020-06-27 17:11:42:727,normal,normal,-,"-"
53,2,Activity Y,2020-06-27 18:09:03:313,normal,normal,-,"-"
53,3,Activity B,2020-06-27 18:57:12:207,normal,normal,-,"-"
53,4,■,,,,,""
54,0,▶,,,,,""
54,1,Activity A,2020-06-27 17:11:52:727,normal,normal,-,"-"
54,2,Activity C,2020-06-27 18:04:43:451,normal,normal,-,"-"
54,3,Activity F,2020-06-27 18:57:17:182,normal,normal,-,"-"
54,4,Activity D,2020-06-27 19:38:19:668,normal,normal,-,"-"
54,5,Activity I,2020-06-27 20:22:48:653,normal,normal,-,"-"
54,6,Activity K,2020-06-27 21:10:00:249,normal,normal,-,"-"
54,7,Activity J,2020-06-27 22:09:12:899,normal,normal,-,"-"
54,8,Activity B,2020-06-27 22:30:44:199,normal,normal,-,"-"
54,9,■,,,,,""
55,0,▶,,,,,""
55,1,Activity A,2020-06-27 17:12:02:727,normal,normal,-,"-"
55,2,Activity Z,2020-06-27 17:45:22:389,normal,normal,-,"-"
55,3,Activity AA,2020-06-27 18:40:50:161,normal,normal,-,"-"
55,4,Activity AF,2020-06-27 19:26:43:129,normal,normal,-,"-"
55,5,Activity AB,2020-06-27 19:57:37:589,normal,normal,-,"-"
55,6,Activity B,2020-06-27 20:47:22:966,normal,normal,-,"-"
55,7,■,,,,,""
56,0,▶,,,,,""
56,1,Activity A,2020-06-27 17:12:12:727,normal,normal,-,"-"
56,2,Activity C,2020-06-27 17:58:55:891,normal,normal,-,"-"
56,3,Activity F,2020-06-27 18:53:26:225,normal,normal,-,"-"
56,4,Activity D,2020-06-27 19:24:39:561,normal,normal,-,"-"
56,5,Activity I,2020-06-27 20:01:35:054,normal,normal,-,"-"
56,6,Activity L,2020-06-27 20:58:09:165,normal,normal,-,"-"
56,7,Activity J,2020-06-27 21:35:51:162,normal,normal,-,"-"
56,8,Activity B,2020-06-27 22:10:00:768,normal,normal,-,"-"
56,9,■,,,,,""
57,0,▶,,,,,""
57,1,Activity A,2020-06-27 17:12:22:727,normal,normal,-,"-"
57,2,Activity Z,2020-06-27 18:07:56:446,normal,normal,-,"-"
57,3,Activity AA,2020-06-27 18:59:38:325,normal,normal,-,"-"
57,4,Activity AC,2020-06-27 19:32:41:431,normal,normal,-,"-"
57,5,Activity AB,2020-06-27 20:10:22:006,normal,normal,-,"-"
57,6,Activity B,2020-06-27 21:00:06:839,normal,normal,-,"-"
57,7,■,,,,,""
58,0,▶,,,,,""
58,1,Activity A,2020-06-27 17:12:32:727,normal,normal,-,"-"
58,2,Activity O,2020-06-27 17:34:38:209,normal,normal,-,"-"
58,3,Activity U,2020-06-27 18:25:18:536,normal,normal,-,"-"
58,4,Activity X,2020-06-27 19:09:13:862,normal,normal,-,"-"
58,5,Activity V,2020-06-27 19:43:27:523,normal,normal,-,"-"
58,6,Activity P,2020-06-27 20:36:38:408,normal,normal,-,"-"
58,7,Activity B,2020-06-27 21:29:13:144,normal,normal,-,"-"
58,8,■,,,,,""
59,0,▶,,,,,""
59,1,Activity A,2020-06-27 17:12:42:727,normal,normal,-,"-"
59,2,Activity Y,2020-06-27 17:40:19:678,normal,normal,-,"-"
59,3,Activity B,2020-06-27 18:25:27:301,normal,normal,-,"-"
59,4,■,,,,,""
60,0,▶,,,,,""
60,1,Activity A,2020-06-27 17:12:52:727,normal,normal,-,"-"
60,2,Activity O,2020-06-27 18:00:10:968,normal,normal,-,"-"
60,3,Activity U,2020-06-27 18:48:06:496,normal,normal,-,"-"
60,4,Activity W,2020-06-27 19:18:14:214,normal,normal,-,"-"
60,5,Activity V,2020-06-27 19:34:05:654,normal,normal,-,"-"
60,6,Activity P,2020-06-27 20:26:57:434,normal,normal,-,"-"
60,7,Activity B,2020-06-27 21:23:47:856,normal,normal,-,"-"
60,8,■,,,,,""
61,0,▶,,,,,""
61,1,Activity A,2020-06-27 17:43:02:727,normal,normal,-,"-"
61,2,Activity Z,2020-06-27 18:42:24:523,normal,normal,-,"-"
61,3,Activity AA,2020-06-27 19:27:54:748,normal,normal,-,"-"
61,4,Activity AE,2020-06-27 20:01:49:046,normal,normal,-,"-"
61,5,Activity AB,2020-06-27 20:51:32:373,normal,normal,-,"-"
61,6,Activity B,2020-06-27 21:47:39:700,normal,normal,-,"-"
61,7,■,,,,,""
62,0,▶,,,,,""
62,1,Activity A,2020-06-27 17:43:12:727,normal,normal,-,"-"
62,2,Activity Y,2020-06-27 18:17:54:709,normal,normal,-,"-"
62,3,Activity B,2020-06-27 19:13:04:748,normal,normal,-,"-"
62,4,■,,,,,""
63,0,▶,,,,,""
