case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
18,9,■,,,,,""
19,0,▶,,,,,""
19,1,Activity A,2020-06-27 14:35:14:703,normal,normal,-,"-"
19,2,Activity BD,2020-06-27 15:30:10:639,normal,normal,-,"-"
19,3,Activity BJ,2020-06-27 16:19:15:585,normal,normal,-,"-"
19,4,Activity BN,2020-06-27 17:14:31:387,normal,normal,-,"-"
19,5,Activity BK,2020-06-27 17:58:39:957,normal,normal,-,"-"
19,6,Activity BE,2020-06-27 18:55:45:100,normal,normal,-,"-"
19,7,Activity BQ,2020-06-27 19:43:51:135,normal,normal,-,"-"
19,8,Activity BR,2020-06-27 20:03:22:259,normal,normal,-,"-"
19,9,Activity BW,2020-06-27 20:53:21:197,normal,normal,-,"-"
19,10,Activity BS,2020-06-27 21:34:51:399,normal,normal,-,"-"
19,11,Activity B,2020-06-27 22:23:17:759,normal,normal,-,"-"
19,12,■,,,,,""
20,0,▶,,,,,""
20,1,Activity A,2020-06-27 14:35:24:703,normal,normal,-,"-"
20,2,Activity BD,2020-06-27 15:10:49:501,normal,normal,-,"-"
20,3,Activity BP,2020-06-27 16:01:44:107,normal,normal,-,"-"
20,4,Activity BE,2020-06-27 16:31:53:026,normal,normal,-,"-"
20,5,Activity BQ,2020-06-27 16:57:59:287,normal,normal,-,"-"
20,6,Activity BR,2020-06-27 17:44:44:756,normal,normal,-,"-"
20,7,Activity BV,2020-06-27 18:18:07:663,normal,normal,-,"-"
20,8,Activity BS,2020-06-27 19:17:25:669,normal,normal,-,"-"
20,9,Activity B,2020-06-27 20:14:06:916,normal,normal,-,"-"
20,10,■,,,,,""
21,0,▶,,,,,""
21,1,Activity A,2020-06-27 14:35:34:703,normal,normal,-,"-"
21,2,Activity C,2020-06-27 14:59:51:506,normal,normal,-,"-"
21,3,Activity L,2020-06-27 15:59:13:163,normal,normal,-,"-"
21,4,Activity Q,2020-06-27 16:40:55:683,normal,normal,-,"-"
21,5,Activity M,2020-06-27 17:06:02:442,normal,normal,-,"-"
21,6,Activity D,2020-06-27 17:58:05:898,normal,normal,-,"-"
21,7,Activity S,2020-06-27 18:44:00:484,normal,normal,-,"-"
21,8,Activity B,2020-06-27 19:40:12:847,normal,normal,-,"-"
21,9,■,,,,,""
22,0,▶,,,,,""
22,1,Activity A,2020-06-27 14:35:44:703,normal,normal,-,"-"
22,2,Activity C,2020-06-27 15:02:15:702,normal,normal,-,"-"
22,3,Activity G,2020-06-27 15:51:55:251,normal,normal,-,"-"
22,4,Activity I,2020-06-27 16:30:06:262,normal,normal,-,"-"
22,5,Activity H,2020-06-27 17:02:47:577,normal,normal,-,"-"
22,6,Activity D,2020-06-27 17:52:48:649,normal,normal,-,"-"
22,7,Activity S,2020-06-27 18:48:48:904,normal,normal,-,"-"
22,8,Activity B,2020-06-27 19:33:58:358,normal,normal,-,"-"
22,9,■,,,,,""
23,0,▶,,,,,""
23,1,Activity A,2020-06-27 14:35:54:703,normal,normal,-,"-"
23,2,Activity T,2020-06-27 15:14:24:807,normal,normal,-,"-"
23,3,Activity AK,2020-06-27 16:01:56:180,normal,normal,-,"-"
23,4,Activity AL,2020-06-27 16:54:49:096,normal,normal,-,"-"
23,5,Activity AM,2020-06-27 17:41:34:301,normal,normal,-,"-"
23,6,Activity U,2020-06-27 18:30:46:975,normal,normal,-,"-"
23,7,Activity B,2020-06-27 19:09:42:120,normal,normal,-,"-"
23,8,■,,,,,""
24,0,▶,,,,,""
24,1,Activity A,2020-06-27 14:36:04:703,normal,normal,-,"-"
24,2,Activity BD,2020-06-27 15:14:53:517,normal,normal,-,"-"
24,3,Activity BP,2020-06-27 16:02:27:516,normal,normal,-,"-"
24,4,Activity BE,2020-06-27 16:53:26:301,normal,normal,-,"-"
24,5,Activity BQ,2020-06-27 17:45:37:071,normal,normal,-,"-"
24,6,Activity BR,2020-06-27 18:33:56:012,normal,normal,-,"-"
24,7,Activity BX,2020-06-27 19:23:17:512,normal,normal,-,"-"
24,8,Activity BS,2020-06-27 19:44:08:591,normal,normal,-,"-"
24,9,Activity B,2020-06-27 20:35:14:072,normal,normal,-,"-"
24,10,■,,,,,""
25,0,▶,,,,,""
25,1,Activity A,2020-06-27 14:36:14:703,normal,normal,-,"-"
25,2,Activity T,2020-06-27 15:35:19:007,normal,normal,-,"-"
25,3,Activity AN,2020-06-27 16:31:53:914,normal,normal,-,"-"
25,4,Activity BA,2020-06-27 17:21:35:019,normal,normal,-,"-"
25,5,Activity BB,2020-06-27 18:04:38:494,normal,normal,-,"-"
25,6,Activity AO,2020-06-27 19:02:33:622,normal,normal,-,"-"
25,7,Activity U,2020-06-27 19:37:55:133,normal,normal,-,"-"
25,8,Activity B,2020-06-27 19:54:32:262,normal,normal,-,"-"
25,9,■,,,,,""
26,0,▶,,,,,""
26,1,Activity A,2020-06-27 14:36:24:703,normal,normal,-,"-"
26,2,Activity T,2020-06-27 14:58:58:203,normal,normal,-,"-"
26,3,Activity V,2020-06-27 15:53:12:493,normal,normal,-,"-"
26,4,Activity Y,2020-06-27 16:34:47:224,normal,normal,-,"-"
26,5,Activity W,2020-06-27 17:10:18:216,normal,normal,-,"-"
26,6,Activity AB,2020-06-27 18:08:07:609,normal,normal,-,"-"
26,7,Activity U,2020-06-27 18:47:13:686,normal,normal,-,"-"
26,8,Activity B,2020-06-27 19:35:00:494,normal,normal,-,"-"
26,9,■,,,,,""
27,0,▶,,,,,""
27,1,Activity A,2020-06-27 14:36:34:703,normal,normal,-,"-"
27,2,Activity BZ,2020-06-27 15:10:49:648,normal,normal,-,"-"
27,3,Activity B,2020-06-27 16:04:19:466,normal,normal,-,"-"
27,4,■,,,,,""
28,0,▶,,,,,""
28,1,Activity A,2020-06-27 14:36:44:703,normal,normal,-,"-"
28,2,Activity T,2020-06-27 15:00:54:767,normal,normal,-,"-"
28,3,Activity AN,2020-06-27 16:00:41:853,normal,normal,-,"-"
28,4,Activity AP,2020-06-27 16:47:51:548,normal,normal,-,"-"
28,5,Activity AO,2020-06-27 17:43:03:803,normal,normal,-,"-"
28,6,Activity U,2020-06-27 18:30:14:884,normal,normal,-,"-"
28,7,Activity B,2020-06-27 19:26:52:130,normal,normal,-,"-"
28,8,■,,,,,""
29,0,▶,,,,,""
29,1,Activity A,2020-06-27 14:36:54:703,normal,normal,-,"-"
29,2,Activity BD,2020-06-27 14:58:35:805,normal,normal,-,"-"
29,3,Activity BP,2020-06-27 15:49:27:878,normal,normal,-,"-"
29,4,Activity BE,2020-06-27 16:36:55:563,normal,normal,-,"-"
29,5,Activity BQ,2020-06-27 17:06:10:800,normal,normal,-,"-"
29,6,Activity BR,2020-06-27 17:53:53:251,normal,normal,-,"-"
29,7,Activity BT,2020-06-27 18:44:31:349,normal,normal,-,"-"
29,8,Activity BS,2020-06-27 19:30:07:329,normal,normal,-,"-"
29,9,Activity B,2020-06-27 20:19:10:469,normal,normal,-,"-"
29,10,■,,,,,""
30,0,▶,,,,,""
30,1,Activity A,2020-06-27 14:37:04:703,normal,normal,-,"-"
30,2,Activity C,2020-06-27 15:00:47:914,normal,normal,-,"-"
30,3,Activity E,2020-06-27 15:53:39:839,normal,normal,-,"-"
30,4,Activity F,2020-06-27 16:28:11:904,normal,normal,-,"-"
30,5,Activity D,2020-06-27 17:22:30:504,normal,normal,-,"-"
30,6,Activity S,2020-06-27 18:21:50:479,normal,normal,-,"-"
30,7,Activity B,2020-06-27 19:17:26:779,normal,normal,-,"-"
30,8,■,,,,,""
31,0,▶,,,,,""
31,1,Activity A,2020-06-27 14:37:14:703,normal,normal,-,"-"
31,2,Activity BD,2020-06-27 15:25:50:370,normal,normal,-,"-"
31,3,Activity BP,2020-06-27 16:14:47:410,normal,normal,-,"-"
31,4,Activity BE,2020-06-27 16:58:35:350,normal,normal,-,"-"
31,5,Activity BQ,2020-06-27 17:56:12:517,normal,normal,-,"-"
31,6,Activity BR,2020-06-27 18:43:32:172,normal,normal,-,"-"
31,7,Activity BW,2020-06-27 19:40:40:305,normal,normal,-,"-"
31,8,Activity BS,2020-06-27 19:57:33:827,normal,normal,-,"-"
31,9,Activity B,2020-06-27 20:49:40:672,normal,normal,-,"-"
31,10,■,,,,,""
32,0,▶,,,,,""
32,1,Activity A,2020-06-27 14:37:24:703,normal,normal,-,"-"
32,2,Activity T,2020-06-27 15:14:38:364,normal,normal,-,"-"
32,3,Activity AN,2020-06-27 16:05:58:386,normal,normal,-,"-"
32,4,Activity AS,2020-06-27 16:55:32:918,normal,normal,-,"-"
32,5,Activity AW,2020-06-27 17:17:01:199,normal,normal,-,"-"
32,6,Activity AT,2020-06-27 18:03:13:927,normal,normal,-,"-"
32,7,Activity AO,2020-06-27 18:54:56:890,normal,normal,-,"-"
32,8,Activity U,2020-06-27 19:39:42:411,normal,normal,-,"-"
32,9,Activity B,2020-06-27 20:31:13:016,normal,normal,-,"-"
32,10,■,,,,,""
33,0,▶,,,,,""
33,1,Activity A,2020-06-27 14:37:34:703,normal,normal,-,"-"
33,2,Activity T,2020-06-27 15:05:27:970,normal,normal,-,"-"
33,3,Activity AC,2020-06-27 16:01:18:973,normal,normal,-,"-"
33,4,Activity AI,2020-06-27 16:35:28:516,normal,normal,-,"-"
33,5,Activity AJ,2020-06-27 17:07:49:565,normal,normal,-,"-"
33,6,Activity AD,2020-06-27 17:57:29:784,normal,normal,-,"-"
33,7,Activity U,2020-06-27 18:39:53:204,normal,normal,-,"-"
33,8,Activity B,2020-06-27 19:08:23:935,normal,normal,-,"-"
33,9,■,,,,,""
34,0,▶,,,,,""
34,1,Activity A,2020-06-27 14:37:44:703,normal,normal,-,"-"
34,2,Activity T,2020-06-27 15:20:08:546,normal,normal,-,"-"
34,3,Activity AN,2020-06-27 16:15:49:392,normal,normal,-,"-"
34,4,Activity AP,2020-06-27 17:03:46:729,normal,normal,-,"-"
34,5,Activity AO,2020-06-27 17:59:46:311,normal,normal,-,"-"
34,6,Activity U,2020-06-27 18:53:12:066,normal,normal,-,"-"
34,7,Activity B,2020-06-27 19:39:34:387,normal,normal,-,"-"
34,8,■,,,,,""
35,0,▶,,,,,""
35,1,Activity A,2020-06-27 14:37:54:703,normal,normal,-,"-"
35,2,Activity C,2020-06-27 15:09:11:711,normal,normal,-,"-"
35,3,Activity L,2020-06-27 16:07:45:080,normal,normal,-,"-"
35,4,Activity Q,2020-06-27 17:06:23:223,normal,normal,-,"-"
35,5,Activity M,2020-06-27 17:27:08:266,normal,normal,-,"-"
35,6,Activity D,2020-06-27 18:13:51:529,normal,normal,-,"-"
35,7,Activity S,2020-06-27 19:03:15:846,normal,normal,-,"-"
35,8,Activity B,2020-06-27 19:24:42:574,normal,normal,-,"-"
35,9,■,,,,,""
36,0,▶,,,,,""
36,1,Activity A,2020-06-27 14:38:04:703,normal,normal,-,"-"
36,2,Activity BC,2020-06-27 15:21:50:042,normal,normal,-,"-"
36,3,Activity B,2020-06-27 16:07:23:558,normal,normal,-,"-"
36,4,■,,,,,""
37,0,▶,,,,,""
37,1,Activity A,2020-06-27 14:38:14:703,normal,normal,-,"-"
37,2,Activity BD,2020-06-27 15:11:59:193,normal,normal,-,"-"
37,3,Activity BO,2020-06-27 16:00:09:262,normal,normal,-,"-"
37,4,Activity BE,2020-06-27 16:58:06:701,normal,normal,-,"-"
37,5,Activity BQ,2020-06-27 17:56:59:937,normal,normal,-,"-"
37,6,Activity BR,2020-06-27 18:44:02:849,normal,normal,-,"-"
37,7,Activity BT,2020-06-27 19:19:14:772,normal,normal,-,"-"
37,8,Activity BS,2020-06-27 19:47:05:064,normal,normal,-,"-"
37,9,Activity B,2020-06-27 20:34:07:252,normal,normal,-,"-"
37,10,■,,,,,""
38,0,▶,,,,,""
38,1,Activity A,2020-06-27 14:38:24:703,normal,normal,-,"-"
38,2,Activity T,2020-06-27 15:37:15:469,normal,normal,-,"-"
38,3,Activity AK,2020-06-27 16:25:22:464,normal,normal,-,"-"
38,4,Activity AL,2020-06-27 17:17:58:159,normal,normal,-,"-"
38,5,Activity AM,2020-06-27 17:42:02:824,normal,normal,-,"-"
38,6,Activity U,2020-06-27 18:27:55:125,normal,normal,-,"-"
38,7,Activity B,2020-06-27 19:14:21:616,normal,normal,-,"-"
38,8,■,,,,,""
39,0,▶,,,,,""
39,1,Activity A,2020-06-27 14:38:34:703,normal,normal,-,"-"
39,2,Activity BC,2020-06-27 15:34:33:824,normal,normal,-,"-"
39,3,Activity B,2020-06-27 16:20:10:840,normal,normal,-,"-"
39,4,■,,,,,""
40,0,▶,,,,,""
40,1,Activity A,2020-06-27 14:38:44:703,normal,normal,-,"-"
40,2,Activity T,2020-06-27 15:31:04:618,normal,normal,-,"-"
40,3,Activity AN,2020-06-27 16:25:06:513,normal,normal,-,"-"
40,4,Activity AP,2020-06-27 17:05:44:929,normal,normal,-,"-"
40,5,Activity AO,2020-06-27 17:27:28:210,normal,normal,-,"-"
40,6,Activity U,2020-06-27 18:25:37:438,normal,normal,-,"-"
40,7,Activity B,2020-06-27 19:06:03:706,normal,normal,-,"-"
40,8,■,,,,,""
41,0,▶,,,,,""
41,1,Activity A,2020-06-27 14:38:54:703,normal,normal,-,"-"
41,2,Activity T,2020-06-27 15:09:46:565,normal,normal,-,"-"
41,3,Activity AN,2020-06-27 16:02:38:006,normal,normal,-,"-"
41,4,Activity AQ,2020-06-27 16:55:24:231,normal,normal,-,"-"
41,5,Activity AR,2020-06-27 17:12:43:024,normal,normal,-,"-"
41,6,Activity AO,2020-06-27 18:12:17:365,normal,normal,-,"-"
41,7,Activity U,2020-06-27 19:08:49:280,normal,normal,-,"-"
41,8,Activity B,2020-06-27 19:40:32:651,normal,normal,-,"-"
41,9,■,,,,,""
42,0,▶,,,,,""
42,1,Activity A,2020-06-27 14:39:04:703,normal,normal,-,"-"
42,2,Activity BZ,2020-06-27 15:29:08:998,normal,normal,-,"-"
42,3,Activity B,2020-06-27 16:15:17:788,normal,normal,-,"-"
42,4,■,,,,,""
43,0,▶,,,,,""
43,1,Activity A,2020-06-27 14:39:14:703,normal,normal,-,"-"
43,2,Activity T,2020-06-27 15:26:16:239,normal,normal,-,"-"
43,3,Activity AN,2020-06-27 16:25:33:567,normal,normal,-,"-"
43,4,Activity AP,2020-06-27 17:22:37:599,normal,normal,-,"-"
43,5,Activity AO,2020-06-27 18:16:47:516,normal,normal,-,"-"
43,6,Activity U,2020-06-27 19:07:55:796,normal,normal,-,"-"
43,7,Activity B,2020-06-27 19:53:32:920,normal,normal,-,"-"
43,8,■,,,,,""
44,0,▶,,,,,""
44,1,Activity A,2020-06-27 14:39:24:703,normal,normal,-,"-"
44,2,Activity C,2020-06-27 15:01:49:188,normal,normal,-,"-"
44,3,Activity L,2020-06-27 16:00:35:089,normal,normal,-,"-"
44,4,Activity P,2020-06-27 16:55:53:978,normal,normal,-,"-"
44,5,Activity M,2020-06-27 17:28:53:122,normal,normal,-,"-"
44,6,Activity D,2020-06-27 18:25:16:079,normal,normal,-,"-"
44,7,Activity S,2020-06-27 19:09:22:832,normal,normal,-,"-"
44,8,Activity B,2020-06-27 19:54:47:014,normal,normal,-,"-"
44,9,■,,,,,""
45,0,▶,,,,,""
45,1,Activity A,2020-06-27 14:39:34:703,normal,normal,-,"-"
45,2,Activity C,2020-06-27 15:02:55:944,normal,normal,-,"-"
45,3,Activity L,2020-06-27 15:50:07:272,normal,normal,-,"-"
45,4,Activity P,2020-06-27 16:46:08:358,normal,normal,-,"-"
45,5,Activity M,2020-06-27 17:10:47:774,normal,normal,-,"-"
45,6,Activity D,2020-06-27 18:04:04:711,normal,normal,-,"-"
45,7,Activity S,2020-06-27 19:03:44:059,normal,normal,-,"-"
45,8,Activity B,2020-06-27 19:34:19:552,normal,normal,-,"-"
45,9,■,,,,,""
46,0,▶,,,,,""
46,1,Activity A,2020-06-27 14:39:44:703,normal,normal,-,"-"
46,2,Activity BZ,2020-06-27 14:59:05:870,normal,normal,-,"-"
46,3,Activity B,2020-06-27 15:45:06:920,normal,normal,-,"-"
46,4,■,,,,,""
47,0,▶,,,,,""
47,1,Activity A,2020-06-27 14:39:54:703,normal,normal,-,"-"
47,2,Activity C,2020-06-27 15:21:00:148,normal,normal,-,"-"
47,3,Activity L,2020-06-27 16:11:43:100,normal,normal,-,"-"
47,4,Activity O,2020-06-27 16:55:55:128,normal,normal,-,"-"
47,5,Activity M,2020-06-27 17:28:32:765,normal,normal,-,"-"
47,6,Activity D,2020-06-27 18:16:13:236,normal,normal,-,"-"
47,7,Activity S,2020-06-27 19:01:10:981,normal,normal,-,"-"
47,8,Activity B,2020-06-27 19:38:08:459,normal,normal,-,"-"
47,9,■,,,,,""
48,0,▶,,,,,""
48,1,Activity A,2020-06-27 14:40:04:703,normal,normal,-,"-"
48,2,Activity T,2020-06-27 15:19:19:935,normal,normal,-,"-"
48,3,Activity AN,2020-06-27 16:10:58:740,normal,normal,-,"-"
48,4,Activity AP,2020-06-27 16:56:16:372,normal,normal,-,"-"
48,5,Activity AO,2020-06-27 17:42:47:267,normal,normal,-,"-"
48,6,Activity U,2020-06-27 18:36:46:990,normal,normal,-,"-"
48,7,Activity B,2020-06-27 19:07:48:020,normal,normal,-,"-"
48,8,■,,,,,""
49,0,▶,,,,,""
49,1,Activity A,2020-06-27 14:40:14:703,normal,normal,-,"-"
49,2,Activity T,2020-06-27 15:39:29:432,normal,normal,-,"-"
49,3,Activity AN,2020-06-27 16:38:53:115,normal,normal,-,"-"
