case_id,event_position,activity_name,timestamp,label,case,anomaly_type,anomaly_description
16,1,Activity A,2020-06-19 15:58:07:523,normal,small,-,"-"
16,2,Activity B,2020-06-19 16:29:00:641,normal,small,-,"-"
16,3,Activity C,2020-06-19 17:26:39:239,normal,small,-,"-"
16,4,Activity D,2020-06-19 18:10:00:207,normal,small,-,"-"
16,5,Activity E,2020-06-19 18:44:29:024,normal,small,-,"-"
16,6,Activity T,2020-06-19 19:41:16:092,normal,small,-,"-"
16,7,Activity F,2020-06-19 20:14:05:186,normal,small,-,"-"
16,8,■,,,,,""
17,0,▶,,,,,""
17,1,Activity A,2020-06-19 15:58:17:523,normal,small,-,"-"
17,2,Activity B,2020-06-19 16:39:20:695,normal,small,-,"-"
17,3,Activity C,2020-06-19 17:34:58:388,normal,small,-,"-"
17,4,Activity D,2020-06-19 18:25:55:630,normal,small,-,"-"
17,5,Activity E,2020-06-19 19:06:40:147,normal,small,-,"-"
17,6,Activity T,2020-06-19 19:57:50:721,normal,small,-,"-"
17,7,Activity F,2020-06-19 20:53:54:023,normal,small,-,"-"
17,8,■,,,,,""
18,0,▶,,,,,""
18,1,Activity A,2020-06-19 15:58:27:523,normal,small,-,"-"
18,2,Activity B,2020-06-19 16:16:08:189,normal,small,-,"-"
18,3,Activity C,2020-06-19 17:10:16:813,normal,small,-,"-"
18,4,Activity D,2020-06-19 18:03:02:054,normal,small,-,"-"
18,5,Activity E,2020-06-19 18:43:12:970,normal,small,-,"-"
18,6,Activity G,2020-06-19 19:29:11:357,normal,small,-,"-"
18,7,Activity H,2020-06-19 20:27:03:118,normal,small,-,"-"
18,8,Activity I,2020-06-19 20:44:07:623,normal,small,-,"-"
18,9,Activity J,2020-06-19 21:31:53:261,normal,small,-,"-"
18,10,Activity F,2020-06-19 22:25:20:337,normal,small,-,"-"
18,11,■,,,,,""
19,0,▶,,,,,""
19,1,Activity A,2020-06-19 15:58:37:523,normal,small,-,"-"
19,2,Activity B,2020-06-19 16:41:20:273,normal,small,-,"-"
19,3,Activity C,2020-06-19 17:37:46:535,normal,small,-,"-"
19,4,Activity D,2020-06-19 18:35:07:012,normal,small,-,"-"
19,5,Activity E,2020-06-19 19:14:36:744,normal,small,-,"-"
19,6,Activity K,2020-06-19 20:08:49:639,normal,small,-,"-"
19,7,Activity O,2020-06-19 20:59:38:195,normal,small,-,"-"
19,8,Activity P,2020-06-19 21:44:42:921,normal,small,-,"-"
19,9,Activity L,2020-06-19 22:33:35:329,normal,small,-,"-"
19,10,Activity F,2020-06-19 23:22:24:728,normal,small,-,"-"
19,11,■,,,,,""
20,0,▶,,,,,""
20,1,Activity A,2020-06-19 15:58:47:523,normal,small,-,"-"
20,2,Activity B,2020-06-19 16:56:33:511,normal,small,-,"-"
20,3,Activity C,2020-06-19 17:50:35:567,normal,small,-,"-"
20,4,Activity D,2020-06-19 18:31:00:175,normal,small,-,"-"
20,5,Activity E,2020-06-19 19:02:17:336,normal,small,-,"-"
20,6,Activity G,2020-06-19 19:56:51:383,normal,small,-,"-"
20,7,Activity H,2020-06-19 20:50:29:254,normal,small,-,"-"
20,8,Activity I,2020-06-19 21:43:53:348,normal,small,-,"-"
20,9,Activity J,2020-06-19 22:42:13:246,normal,small,-,"-"
20,10,Activity F,2020-06-19 23:35:59:932,normal,small,-,"-"
20,11,■,,,,,""
21,0,▶,,,,,""
21,1,Activity A,2020-06-19 15:58:57:523,normal,small,-,"-"
21,2,Activity B,2020-06-19 16:55:04:277,normal,small,-,"-"
21,3,Activity C,2020-06-19 17:46:03:461,normal,small,-,"-"
21,4,Activity D,2020-06-19 18:39:41:394,normal,small,-,"-"
21,5,Activity E,2020-06-19 19:05:48:941,normal,small,-,"-"
21,6,Activity G,2020-06-19 19:55:17:953,normal,small,-,"-"
21,7,Activity H,2020-06-19 20:31:12:179,normal,small,-,"-"
21,8,Activity I,2020-06-19 21:10:06:952,normal,small,-,"-"
21,9,Activity J,2020-06-19 21:56:14:901,normal,small,-,"-"
21,10,Activity F,2020-06-19 22:29:08:625,normal,small,-,"-"
21,11,■,,,,,""
22,0,▶,,,,,""
22,1,Activity A,2020-06-19 15:59:07:523,normal,small,-,"-"
22,2,Activity B,2020-06-19 16:14:08:868,normal,small,-,"-"
22,3,Activity C,2020-06-19 17:08:44:490,normal,small,-,"-"
22,4,Activity D,2020-06-19 17:55:32:631,normal,small,-,"-"
22,5,Activity E,2020-06-19 18:40:31:269,normal,small,-,"-"
22,6,Activity G,2020-06-19 19:39:08:433,normal,small,-,"-"
22,7,Activity H,2020-06-19 20:18:59:055,normal,small,-,"-"
22,8,Activity I,2020-06-19 21:05:08:294,normal,small,-,"-"
22,9,Activity J,2020-06-19 21:51:21:270,normal,small,-,"-"
22,10,Activity F,2020-06-19 22:36:04:039,normal,small,-,"-"
22,11,■,,,,,""
23,0,▶,,,,,""
23,1,Activity A,2020-06-19 15:59:17:523,normal,small,-,"-"
23,2,Activity B,2020-06-19 16:29:23:352,normal,small,-,"-"
23,3,Activity C,2020-06-19 17:14:42:667,normal,small,-,"-"
23,4,Activity D,2020-06-19 17:56:31:066,normal,small,-,"-"
23,5,Activity E,2020-06-19 18:16:43:611,normal,small,-,"-"
23,6,Activity G,2020-06-19 19:08:37:742,normal,small,-,"-"
23,7,Activity H,2020-06-19 19:52:47:791,normal,small,-,"-"
23,8,Activity I,2020-06-19 20:48:13:620,normal,small,-,"-"
23,9,Activity J,2020-06-19 21:38:59:920,normal,small,-,"-"
23,10,Activity F,2020-06-19 22:09:25:673,normal,small,-,"-"
23,11,■,,,,,""
24,0,▶,,,,,""
24,1,Activity A,2020-06-19 15:59:27:523,normal,small,-,"-"
24,2,Activity B,2020-06-19 16:51:47:767,normal,small,-,"-"
24,3,Activity C,2020-06-19 17:42:20:923,normal,small,-,"-"
24,4,Activity D,2020-06-19 18:39:42:543,normal,small,-,"-"
24,5,Activity E,2020-06-19 19:15:33:693,normal,small,-,"-"
24,6,Activity T,2020-06-19 20:12:48:852,normal,small,-,"-"
24,7,Activity F,2020-06-19 21:03:33:556,normal,small,-,"-"
24,8,■,,,,,""
25,0,▶,,,,,""
25,1,Activity A,2020-06-19 15:59:37:523,normal,small,-,"-"
25,2,Activity B,2020-06-19 16:20:58:931,normal,small,-,"-"
25,3,Activity C,2020-06-19 17:16:00:156,normal,small,-,"-"
25,4,Activity D,2020-06-19 17:54:01:416,normal,small,-,"-"
25,5,Activity E,2020-06-19 18:32:35:370,normal,small,-,"-"
25,6,Activity K,2020-06-19 19:26:00:660,normal,small,-,"-"
25,7,Activity O,2020-06-19 19:56:36:714,normal,small,-,"-"
25,8,Activity P,2020-06-19 20:40:34:238,normal,small,-,"-"
25,9,Activity L,2020-06-19 21:31:20:005,normal,small,-,"-"
25,10,Activity F,2020-06-19 22:20:55:381,normal,small,-,"-"
25,11,■,,,,,""
26,0,▶,,,,,""
26,1,Activity A,2020-06-19 15:59:47:523,normal,small,-,"-"
26,2,Activity B,2020-06-19 16:18:56:687,normal,small,-,"-"
26,3,Activity C,2020-06-19 17:04:18:835,normal,small,-,"-"
26,4,Activity D,2020-06-19 17:44:50:587,normal,small,-,"-"
26,5,Activity E,2020-06-19 18:02:25:359,normal,small,-,"-"
26,6,Activity G,2020-06-19 18:55:05:366,normal,small,-,"-"
26,7,Activity H,2020-06-19 19:51:20:692,normal,small,-,"-"
26,8,Activity I,2020-06-19 20:23:34:238,normal,small,-,"-"
26,9,Activity J,2020-06-19 21:17:48:780,normal,small,-,"-"
26,10,Activity F,2020-06-19 21:51:54:321,normal,small,-,"-"
26,11,■,,,,,""
27,0,▶,,,,,""
27,1,Activity A,2020-06-19 15:59:57:523,normal,small,-,"-"
27,2,Activity B,2020-06-19 16:51:27:950,normal,small,-,"-"
27,3,Activity C,2020-06-19 17:36:58:629,normal,small,-,"-"
27,4,Activity D,2020-06-19 18:25:27:697,normal,small,-,"-"
27,5,Activity E,2020-06-19 19:15:23:053,normal,small,-,"-"
27,6,Activity T,2020-06-19 20:09:28:794,normal,small,-,"-"
27,7,Activity F,2020-06-19 20:45:38:086,normal,small,-,"-"
27,8,■,,,,,""
28,0,▶,,,,,""
28,1,Activity A,2020-06-19 16:00:07:523,normal,small,-,"-"
28,2,Activity B,2020-06-19 16:23:52:498,normal,small,-,"-"
28,3,Activity C,2020-06-19 17:21:17:528,normal,small,-,"-"
28,4,Activity D,2020-06-19 18:03:57:356,normal,small,-,"-"
28,5,Activity E,2020-06-19 18:58:05:057,normal,small,-,"-"
28,6,Activity K,2020-06-19 19:48:43:332,normal,small,-,"-"
28,7,Activity Q,2020-06-19 20:22:05:965,normal,small,-,"-"
28,8,Activity L,2020-06-19 20:38:54:499,normal,small,-,"-"
28,9,Activity F,2020-06-19 21:33:08:288,normal,small,-,"-"
28,10,■,,,,,""
29,0,▶,,,,,""
29,1,Activity A,2020-06-19 16:00:17:523,normal,small,-,"-"
29,2,Activity B,2020-06-19 16:35:46:116,normal,small,-,"-"
29,3,Activity C,2020-06-19 17:27:12:554,normal,small,-,"-"
29,4,Activity D,2020-06-19 18:15:36:140,normal,small,-,"-"
29,5,Activity E,2020-06-19 18:32:35:682,normal,small,-,"-"
29,6,Activity T,2020-06-19 19:25:12:342,normal,small,-,"-"
29,7,Activity F,2020-06-19 19:59:59:642,normal,small,-,"-"
29,8,■,,,,,""
30,0,▶,,,,,""
30,1,Activity A,2020-06-19 16:00:27:523,normal,small,-,"-"
30,2,Activity B,2020-06-19 16:49:24:458,normal,small,-,"-"
30,3,Activity C,2020-06-19 17:39:32:790,normal,small,-,"-"
30,4,Activity D,2020-06-19 18:25:49:474,normal,small,-,"-"
30,5,Activity E,2020-06-19 19:06:20:495,normal,small,-,"-"
30,6,Activity K,2020-06-19 19:58:55:569,normal,small,-,"-"
30,7,Activity Q,2020-06-19 20:52:14:658,normal,small,-,"-"
30,8,Activity L,2020-06-19 21:37:54:280,normal,small,-,"-"
30,9,Activity F,2020-06-19 22:28:24:907,normal,small,-,"-"
30,10,■,,,,,""
31,0,▶,,,,,""
31,1,Activity A,2020-06-19 16:00:37:523,normal,small,-,"-"
31,2,Activity B,2020-06-19 16:18:27:749,normal,small,-,"-"
31,3,Activity C,2020-06-19 17:17:35:719,normal,small,-,"-"
31,4,Activity D,2020-06-19 17:50:50:577,normal,small,-,"-"
31,5,Activity E,2020-06-19 18:09:39:172,normal,small,-,"-"
31,6,Activity G,2020-06-19 18:58:18:497,normal,small,-,"-"
31,7,Activity H,2020-06-19 19:30:10:349,normal,small,-,"-"
31,8,Activity I,2020-06-19 20:13:28:787,normal,small,-,"-"
31,9,Activity J,2020-06-19 21:05:57:939,normal,small,-,"-"
31,10,Activity F,2020-06-19 21:46:33:884,normal,small,-,"-"
31,11,■,,,,,""
32,0,▶,,,,,""
32,1,Activity A,2020-06-19 16:00:47:523,normal,small,-,"-"
32,2,Activity B,2020-06-19 16:36:31:617,normal,small,-,"-"
32,3,Activity C,2020-06-19 17:26:09:860,normal,small,-,"-"
32,4,Activity D,2020-06-19 17:59:43:440,normal,small,-,"-"
32,5,Activity E,2020-06-19 18:52:19:492,normal,small,-,"-"
32,6,Activity K,2020-06-19 19:51:58:881,normal,small,-,"-"
32,7,Activity Q,2020-06-19 20:38:37:861,normal,small,-,"-"
32,8,Activity L,2020-06-19 21:33:39:536,normal,small,-,"-"
32,9,Activity F,2020-06-19 22:25:53:952,normal,small,-,"-"
32,10,■,,,,,""
33,0,▶,,,,,""
33,1,Activity A,2020-06-19 16:00:57:523,normal,small,-,"-"
33,2,Activity B,2020-06-19 16:57:04:850,normal,small,-,"-"
33,3,Activity C,2020-06-19 17:54:47:826,normal,small,-,"-"
33,4,Activity D,2020-06-19 18:34:55:453,normal,small,-,"-"
33,5,Activity E,2020-06-19 19:09:23:879,normal,small,-,"-"
33,6,Activity T,2020-06-19 20:08:39:926,normal,small,-,"-"
33,7,Activity F,2020-06-19 21:02:51:152,normal,small,-,"-"
33,8,■,,,,,""
34,0,▶,,,,,""
34,1,Activity A,2020-06-19 16:01:07:523,normal,small,-,"-"
34,2,Activity B,2020-06-19 16:40:44:602,normal,small,-,"-"
34,3,Activity C,2020-06-19 17:31:05:878,normal,small,-,"-"
34,4,Activity D,2020-06-19 18:02:53:174,normal,small,-,"-"
34,5,Activity E,2020-06-19 18:20:59:226,normal,small,-,"-"
34,6,Activity K,2020-06-19 19:17:07:309,normal,small,-,"-"
34,7,Activity Q,2020-06-19 20:00:03:715,normal,small,-,"-"
34,8,Activity L,2020-06-19 20:34:34:143,normal,small,-,"-"
34,9,Activity F,2020-06-19 21:24:04:031,normal,small,-,"-"
34,10,■,,,,,""
35,0,▶,,,,,""
35,1,Activity A,2020-06-19 16:01:17:523,normal,small,-,"-"
35,2,Activity B,2020-06-19 16:28:33:754,normal,small,-,"-"
35,3,Activity C,2020-06-19 17:19:08:014,normal,small,-,"-"
35,4,Activity D,2020-06-19 17:58:04:855,normal,small,-,"-"
35,5,Activity E,2020-06-19 18:35:40:320,normal,small,-,"-"
35,6,Activity G,2020-06-19 19:31:11:631,normal,small,-,"-"
35,7,Activity H,2020-06-19 20:13:33:950,normal,small,-,"-"
35,8,Activity I,2020-06-19 21:11:08:188,normal,small,-,"-"
35,9,Activity J,2020-06-19 22:09:16:717,normal,small,-,"-"
35,10,Activity F,2020-06-19 23:03:39:282,normal,small,-,"-"
35,11,■,,,,,""
36,0,▶,,,,,""
36,1,Activity A,2020-06-19 16:01:27:523,normal,small,-,"-"
36,2,Activity B,2020-06-19 16:55:23:160,normal,small,-,"-"
36,3,Activity C,2020-06-19 17:45:54:274,normal,small,-,"-"
36,4,Activity D,2020-06-19 18:16:42:908,normal,small,-,"-"
36,5,Activity E,2020-06-19 18:56:50:345,normal,small,-,"-"
36,6,Activity K,2020-06-19 19:48:00:290,normal,small,-,"-"
36,7,Activity Q,2020-06-19 20:22:28:243,normal,small,-,"-"
36,8,Activity L,2020-06-19 20:49:19:303,normal,small,-,"-"
36,9,Activity F,2020-06-19 21:48:31:425,normal,small,-,"-"
36,10,■,,,,,""
37,0,▶,,,,,""
37,1,Activity A,2020-06-19 16:01:37:523,normal,small,-,"-"
37,2,Activity B,2020-06-19 16:34:00:801,normal,small,-,"-"
37,3,Activity C,2020-06-19 17:26:06:951,normal,small,-,"-"
37,4,Activity D,2020-06-19 18:07:58:711,normal,small,-,"-"
37,5,Activity E,2020-06-19 18:26:31:028,normal,small,-,"-"
37,6,Activity G,2020-06-19 19:21:28:590,normal,small,-,"-"
37,7,Activity H,2020-06-19 20:20:30:986,normal,small,-,"-"
37,8,Activity I,2020-06-19 20:42:38:190,normal,small,-,"-"
37,9,Activity J,2020-06-19 21:33:05:379,normal,small,-,"-"
37,10,Activity F,2020-06-19 22:17:35:509,normal,small,-,"-"
37,11,■,,,,,""
38,0,▶,,,,,""
38,1,Activity A,2020-06-19 16:01:47:523,normal,small,-,"-"
38,2,Activity B,2020-06-19 16:44:20:402,normal,small,-,"-"
38,3,Activity C,2020-06-19 17:36:26:574,normal,small,-,"-"
38,4,Activity D,2020-06-19 18:22:51:670,normal,small,-,"-"
38,5,Activity E,2020-06-19 18:49:58:849,normal,small,-,"-"
38,6,Activity T,2020-06-19 19:39:28:306,normal,small,-,"-"
38,7,Activity F,2020-06-19 20:37:35:732,normal,small,-,"-"
38,8,■,,,,,""
39,0,▶,,,,,""
39,1,Activity A,2020-06-19 16:01:57:523,normal,small,-,"-"
39,2,Activity B,2020-06-19 16:27:59:007,normal,small,-,"-"
39,3,Activity C,2020-06-19 17:15:46:687,normal,small,-,"-"
39,4,Activity D,2020-06-19 18:05:49:111,normal,small,-,"-"
39,5,Activity E,2020-06-19 19:05:47:964,normal,small,-,"-"
39,6,Activity T,2020-06-19 20:02:09:223,normal,small,-,"-"
39,7,Activity F,2020-06-19 20:43:59:409,normal,small,-,"-"
39,8,■,,,,,""
40,0,▶,,,,,""
40,1,Activity A,2020-06-19 16:02:07:523,normal,small,-,"-"
40,2,Activity B,2020-06-19 16:33:23:547,normal,small,-,"-"
40,3,Activity C,2020-06-19 17:18:47:334,normal,small,-,"-"
40,4,Activity D,2020-06-19 18:01:36:876,normal,small,-,"-"
40,5,Activity E,2020-06-19 18:40:13:494,normal,small,-,"-"
40,6,Activity G,2020-06-19 19:36:30:504,normal,small,-,"-"
40,7,Activity H,2020-06-19 20:29:56:296,normal,small,-,"-"
40,8,Activity I,2020-06-19 21:17:51:691,normal,small,-,"-"
40,9,Activity J,2020-06-19 22:15:08:882,normal,small,-,"-"
40,10,Activity F,2020-06-19 23:01:14:993,normal,small,-,"-"
40,11,■,,,,,""
41,0,▶,,,,,""
41,1,Activity A,2020-06-19 16:02:17:523,normal,small,-,"-"
41,2,Activity B,2020-06-19 16:34:05:825,normal,small,-,"-"
41,3,Activity C,2020-06-19 17:31:09:905,normal,small,-,"-"
41,4,Activity D,2020-06-19 18:05:40:516,normal,small,-,"-"
41,5,Activity E,2020-06-19 18:52:09:062,normal,small,-,"-"
41,6,Activity T,2020-06-19 19:49:51:122,normal,small,-,"-"
41,7,Activity F,2020-06-19 20:24:09:809,normal,small,-,"-"
41,8,■,,,,,""
42,0,▶,,,,,""
