case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
45,4,Activity AF,,Rossie,normal,-,-
45,5,Activity O,,Lucy,normal,-,-
45,6,Activity B,,Melany,normal,-,-
45,7,■,,■,normal,-,-
46,0,▶,,▶,normal,-,-
46,1,Activity A,,Della,normal,-,-
46,2,Activity N,,Roy,normal,-,-
46,3,Activity AE,,Hoyt,normal,-,-
46,4,Activity AF,,Rossie,normal,-,-
46,5,Activity O,,Jamika,normal,-,-
46,6,Activity B,,Gema,normal,-,-
46,7,■,,■,normal,-,-
47,0,▶,,▶,normal,-,-
47,1,Activity A,,Della,normal,-,-
47,2,Activity N,,Brant,normal,-,-
47,3,Activity R,,Iluminada,normal,-,-
47,4,Activity X,,Johnny,normal,-,-
47,5,Activity S,,Grayce,normal,-,-
47,6,Activity O,,Lucy,normal,-,-
47,7,Activity B,,Melany,normal,-,-
47,8,■,,■,normal,-,-
48,0,▶,,▶,normal,-,-
48,1,Activity A,,Della,normal,-,-
48,2,Activity N,,Alyce,normal,-,-
48,3,Activity AE,,Hoyt,normal,-,-
48,4,Activity AF,,Rossie,normal,-,-
48,5,Activity O,,Lucy,normal,-,-
48,6,Activity B,,Melany,normal,-,-
48,7,■,,■,normal,-,-
49,0,▶,,▶,normal,-,-
49,1,Activity A,,Alyce,normal,-,-
49,2,Activity N,,Jimmy,normal,-,-
49,3,Activity AG,,Sandra,normal,-,-
49,4,Activity AH,,Jamika,normal,-,-
49,5,Activity O,,Howard,normal,-,-
49,6,Activity B,,Grayce,normal,-,-
49,7,■,,■,normal,-,-
50,0,▶,,▶,normal,-,-
50,1,Activity A,,Della,normal,-,-
50,2,Activity N,,Wilton,normal,-,-
50,3,Activity Y,,Junior,normal,-,-
50,4,Activity AA,,Frances,normal,-,-
50,5,Activity Z,,Keven,normal,-,-
50,6,Activity O,,Charles,normal,-,-
50,7,Activity B,,Sigrid,normal,-,-
50,8,■,,■,normal,-,-
51,0,▶,,▶,normal,-,-
51,1,Activity A,,Alyce,normal,-,-
51,2,Activity N,,Roy,normal,-,-
51,3,Activity AE,,Hoyt,normal,-,-
51,4,Activity AF,,Rossie,normal,-,-
51,5,Activity O,,Jamika,normal,-,-
51,6,Activity B,,Gema,normal,-,-
51,7,■,,■,normal,-,-
52,0,▶,,▶,normal,-,-
52,1,Activity A,,Alyce,normal,-,-
52,2,Activity N,,Brant,normal,-,-
52,3,Activity AG,,Sandra,normal,-,-
52,4,Activity AH,,Jamika,normal,-,-
52,5,Activity O,,Howard,normal,-,-
52,6,Activity B,,Grayce,normal,-,-
52,7,■,,■,normal,-,-
53,0,▶,,▶,normal,-,-
53,1,Activity A,,Della,normal,-,-
53,2,Activity N,,Earl,normal,-,-
53,3,Activity P,,Emily,normal,-,-
53,4,Activity Q,,Della,normal,-,-
53,5,Activity O,,Shandi,normal,-,-
53,6,Activity B,,Tiffiny,normal,-,-
53,7,■,,■,normal,-,-
54,0,▶,,▶,normal,-,-
54,1,Activity A,,Alyce,normal,-,-
54,2,Activity N,,Brant,normal,-,-
54,3,Activity R,,Carmella,normal,-,-
54,4,Activity U,,Ling,normal,-,-
54,5,Activity S,,Maryellen,normal,-,-
54,6,Activity O,,Junior,normal,-,-
54,7,Activity B,,Grayce,normal,-,-
54,8,■,,■,normal,-,-
55,0,▶,,▶,normal,-,-
55,1,Activity A,,Della,normal,-,-
55,2,Activity N,,Brant,normal,-,-
55,3,Activity AG,,Sandra,normal,-,-
55,4,Activity AH,,Jamika,normal,-,-
55,5,Activity O,,Howard,normal,-,-
55,6,Activity B,,Grayce,normal,-,-
55,7,■,,■,normal,-,-
56,0,▶,,▶,normal,-,-
56,1,Activity A,,Alyce,normal,-,-
56,2,Activity N,,Alyce,normal,-,-
56,3,Activity AE,,Hoyt,normal,-,-
56,4,Activity AF,,Rossie,normal,-,-
56,5,Activity O,,Junior,normal,-,-
56,6,Activity B,,Tiffiny,normal,-,-
56,7,■,,■,normal,-,-
57,0,▶,,▶,normal,-,-
57,1,Activity A,,Della,normal,-,-
57,2,Activity N,,Lannie,normal,-,-
57,3,Activity AG,,Sandra,normal,-,-
57,4,Activity AH,,Jamika,normal,-,-
57,5,Activity O,,Howard,normal,-,-
57,6,Activity B,,Grayce,normal,-,-
57,7,■,,■,normal,-,-
58,0,▶,,▶,anomalous,Rework,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity AG', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity AH', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jamika'}}, {'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
58,1,Activity A,,Della,anomalous,Rework,"{'size': 3, 'start': 5, 'inserted': [{'name': 'Activity AG', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity AH', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Jamika'}}, {'name': 'Activity O', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Howard'}}]}"
