case_id,event_position,activity_name,timestamp,label,anomaly_type,anomaly_description
9,4,Activity C,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
9,5,Activity D,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
9,6,Activity T,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
9,7,Activity F,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
9,8,■,,anomalous,Early,"{'shift_from': 5, 'shift_to': 1, 'size': 1}"
10,0,▶,,normal,-,-
10,1,Activity A,,normal,-,-
10,2,Activity B,,normal,-,-
10,3,Activity C,,normal,-,-
10,4,Activity D,,normal,-,-
10,5,Activity E,,normal,-,-
10,6,Activity G,,normal,-,-
10,7,Activity H,,normal,-,-
10,8,Activity I,,normal,-,-
10,9,Activity J,,normal,-,-
10,10,Activity F,,normal,-,-
10,11,■,,normal,-,-
11,0,▶,,normal,-,-
11,1,Activity A,,normal,-,-
11,2,Activity B,,normal,-,-
11,3,Activity C,,normal,-,-
11,4,Activity D,,normal,-,-
11,5,Activity E,,normal,-,-
11,6,Activity G,,normal,-,-
11,7,Activity H,,normal,-,-
11,8,Activity I,,normal,-,-
11,9,Activity J,,normal,-,-
11,10,Activity F,,normal,-,-
11,11,■,,normal,-,-
12,0,▶,,normal,-,-
12,1,Activity A,,normal,-,-
12,2,Activity B,,normal,-,-
12,3,Activity C,,normal,-,-
12,4,Activity D,,normal,-,-
12,5,Activity E,,normal,-,-
12,6,Activity T,,normal,-,-
12,7,Activity F,,normal,-,-
12,8,■,,normal,-,-
13,0,▶,,normal,-,-
13,1,Activity A,,normal,-,-
13,2,Activity B,,normal,-,-
13,3,Activity C,,normal,-,-
13,4,Activity D,,normal,-,-
13,5,Activity E,,normal,-,-
13,6,Activity G,,normal,-,-
13,7,Activity H,,normal,-,-
13,8,Activity I,,normal,-,-
13,9,Activity J,,normal,-,-
13,10,Activity F,,normal,-,-
13,11,■,,normal,-,-
14,0,▶,,normal,-,-
14,1,Activity A,,normal,-,-
14,2,Activity B,,normal,-,-
14,3,Activity C,,normal,-,-
14,4,Activity D,,normal,-,-
14,5,Activity E,,normal,-,-
14,6,Activity K,,normal,-,-
14,7,Activity O,,normal,-,-
14,8,Activity P,,normal,-,-
14,9,Activity L,,normal,-,-
14,10,Activity F,,normal,-,-
14,11,■,,normal,-,-
15,0,▶,,normal,-,-
15,1,Activity A,,normal,-,-
15,2,Activity B,,normal,-,-
15,3,Activity C,,normal,-,-
15,4,Activity D,,normal,-,-
15,5,Activity E,,normal,-,-
15,6,Activity T,,normal,-,-
15,7,Activity F,,normal,-,-
15,8,■,,normal,-,-
16,0,▶,,anomalous,Early,"{'shift_from': 6, 'shift_to': 3, 'size': 1}"
16,1,Activity A,,anomalous,Early,"{'shift_from': 6, 'shift_to': 3, 'size': 1}"
16,2,Activity B,,anomalous,Early,"{'shift_from': 6, 'shift_to': 3, 'size': 1}"
16,3,Activity C,,anomalous,Early,"{'shift_from': 6, 'shift_to': 3, 'size': 1}"
16,4,Activity T,,anomalous,Early,"{'shift_from': 6, 'shift_to': 3, 'size': 1}"
16,5,Activity D,,anomalous,Early,"{'shift_from': 6, 'shift_to': 3, 'size': 1}"
16,6,Activity E,,anomalous,Early,"{'shift_from': 6, 'shift_to': 3, 'size': 1}"
16,7,Activity F,,anomalous,Early,"{'shift_from': 6, 'shift_to': 3, 'size': 1}"
16,8,■,,anomalous,Early,"{'shift_from': 6, 'shift_to': 3, 'size': 1}"
17,0,▶,,normal,-,-
17,1,Activity A,,normal,-,-
17,2,Activity B,,normal,-,-
17,3,Activity C,,normal,-,-
17,4,Activity D,,normal,-,-
17,5,Activity E,,normal,-,-
17,6,Activity T,,normal,-,-
17,7,Activity F,,normal,-,-
17,8,■,,normal,-,-
18,0,▶,,anomalous,SkipSequence,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
18,1,Activity A,,anomalous,SkipSequence,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
18,2,Activity B,,anomalous,SkipSequence,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
18,3,Activity C,,anomalous,SkipSequence,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
18,4,Activity D,,anomalous,SkipSequence,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
18,5,Activity E,,anomalous,SkipSequence,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
18,6,Activity G,,anomalous,SkipSequence,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
18,7,Activity H,,anomalous,SkipSequence,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
18,8,Activity J,,anomalous,SkipSequence,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
18,9,Activity F,,anomalous,SkipSequence,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
18,10,■,,anomalous,SkipSequence,"{'size': 1, 'start': 7, 'skipped': [{'name': 'Activity I', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
19,0,▶,,normal,-,-
19,1,Activity A,,normal,-,-
19,2,Activity B,,normal,-,-
19,3,Activity C,,normal,-,-
19,4,Activity D,,normal,-,-
19,5,Activity E,,normal,-,-
19,6,Activity K,,normal,-,-
19,7,Activity O,,normal,-,-
19,8,Activity P,,normal,-,-
19,9,Activity L,,normal,-,-
19,10,Activity F,,normal,-,-
19,11,■,,normal,-,-
20,0,▶,,normal,-,-
20,1,Activity A,,normal,-,-
20,2,Activity B,,normal,-,-
20,3,Activity C,,normal,-,-
20,4,Activity D,,normal,-,-
20,5,Activity E,,normal,-,-
20,6,Activity G,,normal,-,-
20,7,Activity H,,normal,-,-
20,8,Activity I,,normal,-,-
20,9,Activity J,,normal,-,-
20,10,Activity F,,normal,-,-
20,11,■,,normal,-,-
21,0,▶,,normal,-,-
21,1,Activity A,,normal,-,-
21,2,Activity B,,normal,-,-
21,3,Activity C,,normal,-,-
21,4,Activity D,,normal,-,-
21,5,Activity E,,normal,-,-
21,6,Activity G,,normal,-,-
21,7,Activity H,,normal,-,-
21,8,Activity I,,normal,-,-
21,9,Activity J,,normal,-,-
21,10,Activity F,,normal,-,-
21,11,■,,normal,-,-
22,0,▶,,normal,-,-
22,1,Activity A,,normal,-,-
22,2,Activity B,,normal,-,-
22,3,Activity C,,normal,-,-
22,4,Activity D,,normal,-,-
22,5,Activity E,,normal,-,-
22,6,Activity G,,normal,-,-
22,7,Activity H,,normal,-,-
22,8,Activity I,,normal,-,-
22,9,Activity J,,normal,-,-
22,10,Activity F,,normal,-,-
22,11,■,,normal,-,-
23,0,▶,,normal,-,-
23,1,Activity A,,normal,-,-
23,2,Activity B,,normal,-,-
23,3,Activity C,,normal,-,-
23,4,Activity D,,normal,-,-
23,5,Activity E,,normal,-,-
23,6,Activity G,,normal,-,-
23,7,Activity H,,normal,-,-
23,8,Activity I,,normal,-,-
23,9,Activity J,,normal,-,-
23,10,Activity F,,normal,-,-
23,11,■,,normal,-,-
24,0,▶,,normal,-,-
24,1,Activity A,,normal,-,-
24,2,Activity B,,normal,-,-
24,3,Activity C,,normal,-,-
24,4,Activity D,,normal,-,-
24,5,Activity E,,normal,-,-
24,6,Activity T,,normal,-,-
24,7,Activity F,,normal,-,-
24,8,■,,normal,-,-
25,0,▶,,normal,-,-
25,1,Activity A,,normal,-,-
25,2,Activity B,,normal,-,-
25,3,Activity C,,normal,-,-
25,4,Activity D,,normal,-,-
25,5,Activity E,,normal,-,-
25,6,Activity K,,normal,-,-
25,7,Activity O,,normal,-,-
25,8,Activity P,,normal,-,-
25,9,Activity L,,normal,-,-
25,10,Activity F,,normal,-,-
25,11,■,,normal,-,-
26,0,▶,,normal,-,-
26,1,Activity A,,normal,-,-
26,2,Activity B,,normal,-,-
26,3,Activity C,,normal,-,-
26,4,Activity D,,normal,-,-
26,5,Activity E,,normal,-,-
26,6,Activity G,,normal,-,-
26,7,Activity H,,normal,-,-
26,8,Activity I,,normal,-,-
26,9,Activity J,,normal,-,-
26,10,Activity F,,normal,-,-
26,11,■,,normal,-,-
27,0,▶,,normal,-,-
27,1,Activity A,,normal,-,-
27,2,Activity B,,normal,-,-
27,3,Activity C,,normal,-,-
27,4,Activity D,,normal,-,-
27,5,Activity E,,normal,-,-
27,6,Activity T,,normal,-,-
27,7,Activity F,,normal,-,-
27,8,■,,normal,-,-
28,0,▶,,normal,-,-
28,1,Activity A,,normal,-,-
28,2,Activity B,,normal,-,-
28,3,Activity C,,normal,-,-
28,4,Activity D,,normal,-,-
28,5,Activity E,,normal,-,-
28,6,Activity K,,normal,-,-
28,7,Activity Q,,normal,-,-
28,8,Activity L,,normal,-,-
28,9,Activity F,,normal,-,-
28,10,■,,normal,-,-
29,0,▶,,normal,-,-
29,1,Activity A,,normal,-,-
29,2,Activity B,,normal,-,-
29,3,Activity C,,normal,-,-
29,4,Activity D,,normal,-,-
29,5,Activity E,,normal,-,-
29,6,Activity T,,normal,-,-
29,7,Activity F,,normal,-,-
29,8,■,,normal,-,-
30,0,▶,,normal,-,-
30,1,Activity A,,normal,-,-
30,2,Activity B,,normal,-,-
30,3,Activity C,,normal,-,-
30,4,Activity D,,normal,-,-
30,5,Activity E,,normal,-,-
30,6,Activity K,,normal,-,-
30,7,Activity Q,,normal,-,-
30,8,Activity L,,normal,-,-
30,9,Activity F,,normal,-,-
30,10,■,,normal,-,-
31,0,▶,,normal,-,-
31,1,Activity A,,normal,-,-
31,2,Activity B,,normal,-,-
31,3,Activity C,,normal,-,-
31,4,Activity D,,normal,-,-
31,5,Activity E,,normal,-,-
31,6,Activity G,,normal,-,-
31,7,Activity H,,normal,-,-
31,8,Activity I,,normal,-,-
31,9,Activity J,,normal,-,-
31,10,Activity F,,normal,-,-
31,11,■,,normal,-,-
32,0,▶,,normal,-,-
32,1,Activity A,,normal,-,-
32,2,Activity B,,normal,-,-
32,3,Activity C,,normal,-,-
32,4,Activity D,,normal,-,-
32,5,Activity E,,normal,-,-
32,6,Activity K,,normal,-,-
32,7,Activity Q,,normal,-,-
32,8,Activity L,,normal,-,-
32,9,Activity F,,normal,-,-
32,10,■,,normal,-,-
33,0,▶,,normal,-,-
33,1,Activity A,,normal,-,-
33,2,Activity B,,normal,-,-
33,3,Activity C,,normal,-,-
33,4,Activity D,,normal,-,-
33,5,Activity E,,normal,-,-
33,6,Activity T,,normal,-,-
33,7,Activity F,,normal,-,-
33,8,■,,normal,-,-
34,0,▶,,normal,-,-
34,1,Activity A,,normal,-,-
34,2,Activity B,,normal,-,-
34,3,Activity C,,normal,-,-
34,4,Activity D,,normal,-,-
34,5,Activity E,,normal,-,-
34,6,Activity K,,normal,-,-
34,7,Activity Q,,normal,-,-
34,8,Activity L,,normal,-,-
34,9,Activity F,,normal,-,-
34,10,■,,normal,-,-
35,0,▶,,normal,-,-
35,1,Activity A,,normal,-,-
35,2,Activity B,,normal,-,-
35,3,Activity C,,normal,-,-
35,4,Activity D,,normal,-,-
35,5,Activity E,,normal,-,-
35,6,Activity G,,normal,-,-
35,7,Activity H,,normal,-,-
35,8,Activity I,,normal,-,-
35,9,Activity J,,normal,-,-
35,10,Activity F,,normal,-,-
35,11,■,,normal,-,-
36,0,▶,,normal,-,-
36,1,Activity A,,normal,-,-
36,2,Activity B,,normal,-,-
36,3,Activity C,,normal,-,-
36,4,Activity D,,normal,-,-
36,5,Activity E,,normal,-,-
36,6,Activity K,,normal,-,-
36,7,Activity Q,,normal,-,-
36,8,Activity L,,normal,-,-
36,9,Activity F,,normal,-,-
36,10,■,,normal,-,-
37,0,▶,,normal,-,-
37,1,Activity A,,normal,-,-
37,2,Activity B,,normal,-,-
37,3,Activity C,,normal,-,-
37,4,Activity D,,normal,-,-
37,5,Activity E,,normal,-,-
37,6,Activity G,,normal,-,-
37,7,Activity H,,normal,-,-
37,8,Activity I,,normal,-,-
37,9,Activity J,,normal,-,-
37,10,Activity F,,normal,-,-
37,11,■,,normal,-,-
38,0,▶,,normal,-,-
38,1,Activity A,,normal,-,-
38,2,Activity B,,normal,-,-
38,3,Activity C,,normal,-,-
38,4,Activity D,,normal,-,-
38,5,Activity E,,normal,-,-
38,6,Activity T,,normal,-,-
38,7,Activity F,,normal,-,-
38,8,■,,normal,-,-
39,0,▶,,normal,-,-
39,1,Activity A,,normal,-,-
39,2,Activity B,,normal,-,-
39,3,Activity C,,normal,-,-
39,4,Activity D,,normal,-,-
39,5,Activity E,,normal,-,-
39,6,Activity T,,normal,-,-
39,7,Activity F,,normal,-,-
39,8,■,,normal,-,-
40,0,▶,,normal,-,-
40,1,Activity A,,normal,-,-
40,2,Activity B,,normal,-,-
40,3,Activity C,,normal,-,-
40,4,Activity D,,normal,-,-
40,5,Activity E,,normal,-,-
40,6,Activity G,,normal,-,-
40,7,Activity H,,normal,-,-
40,8,Activity I,,normal,-,-
40,9,Activity J,,normal,-,-
40,10,Activity F,,normal,-,-
40,11,■,,normal,-,-
41,0,▶,,normal,-,-
41,1,Activity A,,normal,-,-
41,2,Activity B,,normal,-,-
41,3,Activity C,,normal,-,-
41,4,Activity D,,normal,-,-
41,5,Activity E,,normal,-,-
41,6,Activity T,,normal,-,-
41,7,Activity F,,normal,-,-
41,8,■,,normal,-,-
42,0,▶,,normal,-,-
42,1,Activity A,,normal,-,-
42,2,Activity B,,normal,-,-
42,3,Activity C,,normal,-,-
42,4,Activity D,,normal,-,-
42,5,Activity E,,normal,-,-
42,6,Activity K,,normal,-,-
42,7,Activity Q,,normal,-,-
42,8,Activity L,,normal,-,-
42,9,Activity F,,normal,-,-
42,10,■,,normal,-,-
43,0,▶,,normal,-,-
43,1,Activity A,,normal,-,-
43,2,Activity B,,normal,-,-
43,3,Activity C,,normal,-,-
43,4,Activity D,,normal,-,-
43,5,Activity E,,normal,-,-
43,6,Activity T,,normal,-,-
43,7,Activity F,,normal,-,-
43,8,■,,normal,-,-
44,0,▶,,normal,-,-
44,1,Activity A,,normal,-,-
44,2,Activity B,,normal,-,-
44,3,Activity C,,normal,-,-
44,4,Activity D,,normal,-,-
44,5,Activity E,,normal,-,-
44,6,Activity G,,normal,-,-
44,7,Activity H,,normal,-,-
44,8,Activity I,,normal,-,-
44,9,Activity J,,normal,-,-
44,10,Activity F,,normal,-,-
44,11,■,,normal,-,-
45,0,▶,,normal,-,-
45,1,Activity A,,normal,-,-
45,2,Activity B,,normal,-,-
45,3,Activity C,,normal,-,-
45,4,Activity D,,normal,-,-
45,5,Activity E,,normal,-,-
45,6,Activity T,,normal,-,-
45,7,Activity F,,normal,-,-
45,8,■,,normal,-,-
46,0,▶,,anomalous,Insert,"{'indices': [0, 5]}"
46,1,Random activity 12,,anomalous,Insert,"{'indices': [0, 5]}"
46,2,Activity A,,anomalous,Insert,"{'indices': [0, 5]}"
46,3,Activity B,,anomalous,Insert,"{'indices': [0, 5]}"
46,4,Activity C,,anomalous,Insert,"{'indices': [0, 5]}"
46,5,Activity D,,anomalous,Insert,"{'indices': [0, 5]}"
46,6,Random activity 4,,anomalous,Insert,"{'indices': [0, 5]}"
46,7,Activity E,,anomalous,Insert,"{'indices': [0, 5]}"
46,8,Activity G,,anomalous,Insert,"{'indices': [0, 5]}"
46,9,Activity H,,anomalous,Insert,"{'indices': [0, 5]}"
46,10,Activity I,,anomalous,Insert,"{'indices': [0, 5]}"
46,11,Activity J,,anomalous,Insert,"{'indices': [0, 5]}"
46,12,Activity F,,anomalous,Insert,"{'indices': [0, 5]}"
46,13,■,,anomalous,Insert,"{'indices': [0, 5]}"
47,0,▶,,normal,-,-
47,1,Activity A,,normal,-,-
47,2,Activity B,,normal,-,-
47,3,Activity C,,normal,-,-
47,4,Activity D,,normal,-,-
47,5,Activity E,,normal,-,-
47,6,Activity K,,normal,-,-
47,7,Activity O,,normal,-,-
47,8,Activity P,,normal,-,-
47,9,Activity L,,normal,-,-
47,10,Activity F,,normal,-,-
47,11,■,,normal,-,-
48,0,▶,,normal,-,-
48,1,Activity A,,normal,-,-
48,2,Activity B,,normal,-,-
48,3,Activity C,,normal,-,-
48,4,Activity D,,normal,-,-
48,5,Activity E,,normal,-,-
48,6,Activity K,,normal,-,-
48,7,Activity M,,normal,-,-
48,8,Activity N,,normal,-,-
48,9,Activity L,,normal,-,-
48,10,Activity F,,normal,-,-
48,11,■,,normal,-,-
49,0,▶,,normal,-,-
49,1,Activity A,,normal,-,-
49,2,Activity B,,normal,-,-
49,3,Activity C,,normal,-,-
49,4,Activity D,,normal,-,-
49,5,Activity E,,normal,-,-
49,6,Activity K,,normal,-,-
49,7,Activity Q,,normal,-,-
49,8,Activity L,,normal,-,-
49,9,Activity F,,normal,-,-
49,10,■,,normal,-,-
50,0,▶,,normal,-,-
50,1,Activity A,,normal,-,-
50,2,Activity B,,normal,-,-
50,3,Activity C,,normal,-,-
50,4,Activity D,,normal,-,-
50,5,Activity E,,normal,-,-
50,6,Activity K,,normal,-,-
50,7,Activity O,,normal,-,-
50,8,Activity P,,normal,-,-
50,9,Activity L,,normal,-,-
50,10,Activity F,,normal,-,-
50,11,■,,normal,-,-
51,0,▶,,normal,-,-
51,1,Activity A,,normal,-,-
51,2,Activity B,,normal,-,-
51,3,Activity C,,normal,-,-
51,4,Activity D,,normal,-,-
51,5,Activity E,,normal,-,-
51,6,Activity T,,normal,-,-
51,7,Activity F,,normal,-,-
51,8,■,,normal,-,-
52,0,▶,,normal,-,-
52,1,Activity A,,normal,-,-
52,2,Activity B,,normal,-,-
52,3,Activity C,,normal,-,-
52,4,Activity D,,normal,-,-
52,5,Activity E,,normal,-,-
52,6,Activity K,,normal,-,-
52,7,Activity O,,normal,-,-
52,8,Activity P,,normal,-,-
52,9,Activity L,,normal,-,-
52,10,Activity F,,normal,-,-
52,11,■,,normal,-,-
53,0,▶,,normal,-,-
53,1,Activity A,,normal,-,-
53,2,Activity B,,normal,-,-
53,3,Activity C,,normal,-,-
53,4,Activity D,,normal,-,-
53,5,Activity E,,normal,-,-
53,6,Activity K,,normal,-,-
53,7,Activity O,,normal,-,-
53,8,Activity P,,normal,-,-
53,9,Activity L,,normal,-,-
53,10,Activity F,,normal,-,-
53,11,■,,normal,-,-
54,0,▶,,normal,-,-
54,1,Activity A,,normal,-,-
54,2,Activity B,,normal,-,-
54,3,Activity C,,normal,-,-
54,4,Activity D,,normal,-,-
54,5,Activity E,,normal,-,-
54,6,Activity K,,normal,-,-
54,7,Activity O,,normal,-,-
54,8,Activity P,,normal,-,-
54,9,Activity L,,normal,-,-
54,10,Activity F,,normal,-,-
54,11,■,,normal,-,-
55,0,▶,,normal,-,-
55,1,Activity A,,normal,-,-
55,2,Activity B,,normal,-,-
55,3,Activity C,,normal,-,-
55,4,Activity D,,normal,-,-
55,5,Activity E,,normal,-,-
55,6,Activity K,,normal,-,-
55,7,Activity O,,normal,-,-
55,8,Activity P,,normal,-,-
55,9,Activity L,,normal,-,-
55,10,Activity F,,normal,-,-
55,11,■,,normal,-,-
56,0,▶,,normal,-,-
56,1,Activity A,,normal,-,-
56,2,Activity B,,normal,-,-
56,3,Activity C,,normal,-,-
56,4,Activity D,,normal,-,-
56,5,Activity E,,normal,-,-
56,6,Activity K,,normal,-,-
56,7,Activity R,,normal,-,-
56,8,Activity S,,normal,-,-
56,9,Activity L,,normal,-,-
56,10,Activity F,,normal,-,-
56,11,■,,normal,-,-
57,0,▶,,normal,-,-
57,1,Activity A,,normal,-,-
57,2,Activity B,,normal,-,-
57,3,Activity C,,normal,-,-
57,4,Activity D,,normal,-,-
57,5,Activity E,,normal,-,-
57,6,Activity K,,normal,-,-
57,7,Activity Q,,normal,-,-
57,8,Activity L,,normal,-,-
57,9,Activity F,,normal,-,-
57,10,■,,normal,-,-
58,0,▶,,normal,-,-
58,1,Activity A,,normal,-,-
58,2,Activity B,,normal,-,-
58,3,Activity C,,normal,-,-
58,4,Activity D,,normal,-,-
58,5,Activity E,,normal,-,-
58,6,Activity K,,normal,-,-
58,7,Activity Q,,normal,-,-
58,8,Activity L,,normal,-,-
58,9,Activity F,,normal,-,-
58,10,■,,normal,-,-
59,0,▶,,normal,-,-
59,1,Activity A,,normal,-,-
59,2,Activity B,,normal,-,-
59,3,Activity C,,normal,-,-
59,4,Activity D,,normal,-,-
59,5,Activity E,,normal,-,-
59,6,Activity K,,normal,-,-
59,7,Activity M,,normal,-,-
59,8,Activity N,,normal,-,-
59,9,Activity L,,normal,-,-
59,10,Activity F,,normal,-,-
59,11,■,,normal,-,-
60,0,▶,,normal,-,-
60,1,Activity A,,normal,-,-
60,2,Activity B,,normal,-,-
60,3,Activity C,,normal,-,-
60,4,Activity D,,normal,-,-
60,5,Activity E,,normal,-,-
60,6,Activity T,,normal,-,-
60,7,Activity F,,normal,-,-
60,8,■,,normal,-,-
61,0,▶,,normal,-,-
61,1,Activity A,,normal,-,-
61,2,Activity B,,normal,-,-
61,3,Activity C,,normal,-,-
61,4,Activity D,,normal,-,-
61,5,Activity E,,normal,-,-
61,6,Activity G,,normal,-,-
61,7,Activity H,,normal,-,-
61,8,Activity I,,normal,-,-
61,9,Activity J,,normal,-,-
61,10,Activity F,,normal,-,-
61,11,■,,normal,-,-
62,0,▶,,normal,-,-
62,1,Activity A,,normal,-,-
62,2,Activity B,,normal,-,-
62,3,Activity C,,normal,-,-
62,4,Activity D,,normal,-,-
62,5,Activity E,,normal,-,-
62,6,Activity G,,normal,-,-
62,7,Activity H,,normal,-,-
62,8,Activity I,,normal,-,-
62,9,Activity J,,normal,-,-
62,10,Activity F,,normal,-,-
62,11,■,,normal,-,-
63,0,▶,,normal,-,-
63,1,Activity A,,normal,-,-
63,2,Activity B,,normal,-,-
63,3,Activity C,,normal,-,-
63,4,Activity D,,normal,-,-
63,5,Activity E,,normal,-,-
63,6,Activity T,,normal,-,-
63,7,Activity F,,normal,-,-
63,8,■,,normal,-,-
64,0,▶,,anomalous,SkipSequence,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
64,1,Activity A,,anomalous,SkipSequence,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
64,2,Activity D,,anomalous,SkipSequence,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
64,3,Activity E,,anomalous,SkipSequence,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
64,4,Activity K,,anomalous,SkipSequence,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
64,5,Activity Q,,anomalous,SkipSequence,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
64,6,Activity L,,anomalous,SkipSequence,"{'size': 2, 'start': 1, 'skipped': [{'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}, {'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {}}]}"
