case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
14,2,Activity C,,Hoyt,normal,-,-
14,3,Activity L,,Lisa,normal,-,-
14,4,Activity O,,Marilyn,normal,-,-
14,5,Activity M,,Jack,normal,-,-
14,6,Activity D,,Issac,normal,-,-
14,7,Activity S,,Ryan,normal,-,-
14,8,Activity B,,Deloras,normal,-,-
14,9,■,,■,normal,-,-
15,0,▶,,▶,normal,-,-
15,1,Activity A,,Joe,normal,-,-
15,2,Activity BC,,Micheline,normal,-,-
15,3,Activity B,,Grayce,normal,-,-
15,4,■,,■,normal,-,-
16,0,▶,,▶,normal,-,-
16,1,Activity A,,Micheline,normal,-,-
16,2,Activity T,,Grayce,normal,-,-
16,3,Activity AC,,Michaele,normal,-,-
16,4,Activity AG,,Charles,normal,-,-
16,5,Activity AH,,Doretta,normal,-,-
16,6,Activity AD,,Brant,normal,-,-
16,7,Activity U,,Hannah,normal,-,-
16,8,Activity B,,Ronald,normal,-,-
16,9,■,,■,normal,-,-
17,0,▶,,▶,normal,-,-
17,1,Activity A,,Amanda,normal,-,-
17,2,Activity C,,Della,normal,-,-
17,3,Activity G,,Clayton,normal,-,-
17,4,Activity K,,Sandra,normal,-,-
17,5,Activity H,,Keven,normal,-,-
17,6,Activity D,,Hassie,normal,-,-
17,7,Activity S,,Velda,normal,-,-
17,8,Activity B,,Tiffiny,normal,-,-
17,9,■,,■,normal,-,-
18,0,▶,,▶,normal,-,-
18,1,Activity A,,Steve,normal,-,-
18,2,Activity C,,Lucy,normal,-,-
18,3,Activity L,,Pam,normal,-,-
18,4,Activity N,,Vickie,normal,-,-
18,5,Activity M,,Maryellen,normal,-,-
18,6,Activity D,,Issac,normal,-,-
18,7,Activity S,,Ryan,normal,-,-
18,8,Activity B,,Deloras,normal,-,-
18,9,■,,■,normal,-,-
19,0,▶,,▶,anomalous,Attribute,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Frances']}"
19,1,Activity A,,Michaele,anomalous,Attribute,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Frances']}"
19,2,Activity BD,,Lisa,anomalous,Attribute,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Frances']}"
19,3,Activity BP,,Carmella,anomalous,Attribute,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Frances']}"
19,4,Activity BE,,Lisa,anomalous,Attribute,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Frances']}"
19,5,Activity BQ,,Jamika,anomalous,Attribute,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Frances']}"
19,6,Activity BR,,Elisha,anomalous,Attribute,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Frances']}"
19,7,Activity BU,,Clayton,anomalous,Attribute,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Frances']}"
19,8,Activity BS,,Hoyt,anomalous,Attribute,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Frances']}"
19,9,Activity B,,Joe,anomalous,Attribute,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Frances']}"
19,10,■,,■,anomalous,Attribute,"{'index': [0], 'attribute_index': [0], 'attribute': ['user'], 'original': ['Frances']}"
20,0,▶,,▶,normal,-,-
20,1,Activity A,,Joe,normal,-,-
20,2,Activity BC,,Micheline,normal,-,-
20,3,Activity B,,Tiffiny,normal,-,-
20,4,■,,■,normal,-,-
21,0,▶,,▶,normal,-,-
21,1,Activity A,,Micheline,normal,-,-
21,2,Activity T,,Jack,normal,-,-
21,3,Activity AN,,Brian,normal,-,-
21,4,Activity AP,,Tiffiny,normal,-,-
21,5,Activity AO,,Iluminada,normal,-,-
21,6,Activity U,,Hoyt,normal,-,-
21,7,Activity B,,Rossie,normal,-,-
21,8,■,,■,normal,-,-
22,0,▶,,▶,normal,-,-
22,1,Activity A,,Joe,normal,-,-
22,2,Activity BC,,Micheline,normal,-,-
22,3,Activity B,,Tiffiny,normal,-,-
22,4,■,,■,normal,-,-
23,0,▶,,▶,normal,-,-
23,1,Activity A,,Micheline,normal,-,-
23,2,Activity T,,Grayce,normal,-,-
23,3,Activity AC,,Ling,normal,-,-
23,4,Activity AE,,Amanda,normal,-,-
23,5,Activity AD,,Howard,normal,-,-
23,6,Activity U,,Rossie,normal,-,-
23,7,Activity B,,Joe,normal,-,-
23,8,■,,■,normal,-,-
24,0,▶,,▶,normal,-,-
24,1,Activity A,,Micheline,normal,-,-
24,2,Activity T,,Jack,normal,-,-
24,3,Activity AN,,Micheline,normal,-,-
24,4,Activity AP,,Tiffiny,normal,-,-
24,5,Activity AO,,Iluminada,normal,-,-
24,6,Activity U,,Lisa,normal,-,-
24,7,Activity B,,Lucy,normal,-,-
24,8,■,,■,normal,-,-
25,0,▶,,▶,normal,-,-
25,1,Activity A,,Carmella,normal,-,-
25,2,Activity BC,,Micheline,normal,-,-
25,3,Activity B,,Tiffiny,normal,-,-
25,4,■,,■,normal,-,-
26,0,▶,,▶,normal,-,-
26,1,Activity A,,Joe,normal,-,-
26,2,Activity BC,,Micheline,normal,-,-
26,3,Activity B,,Tiffiny,normal,-,-
26,4,■,,■,normal,-,-
27,0,▶,,▶,anomalous,Attribute,"{'index': [0, 6, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Amanda', 'Velda', 'Grayce']}"
27,1,Activity A,,Sherlene,anomalous,Attribute,"{'index': [0, 6, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Amanda', 'Velda', 'Grayce']}"
27,2,Activity C,,Della,anomalous,Attribute,"{'index': [0, 6, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Amanda', 'Velda', 'Grayce']}"
27,3,Activity G,,Alyce,anomalous,Attribute,"{'index': [0, 6, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Amanda', 'Velda', 'Grayce']}"
27,4,Activity I,,Lannie,anomalous,Attribute,"{'index': [0, 6, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Amanda', 'Velda', 'Grayce']}"
27,5,Activity H,,James,anomalous,Attribute,"{'index': [0, 6, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Amanda', 'Velda', 'Grayce']}"
27,6,Activity D,,Hassie,anomalous,Attribute,"{'index': [0, 6, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Amanda', 'Velda', 'Grayce']}"
27,7,Activity S,,Iluminada,anomalous,Attribute,"{'index': [0, 6, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Amanda', 'Velda', 'Grayce']}"
27,8,Activity B,,Vickie,anomalous,Attribute,"{'index': [0, 6, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Amanda', 'Velda', 'Grayce']}"
27,9,■,,■,anomalous,Attribute,"{'index': [0, 6, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Amanda', 'Velda', 'Grayce']}"
28,0,▶,,▶,anomalous,Attribute,"{'index': [0, 1, 2], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Joe', 'Micheline', 'Tiffiny']}"
28,1,Activity A,,Shandi,anomalous,Attribute,"{'index': [0, 1, 2], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Joe', 'Micheline', 'Tiffiny']}"
28,2,Activity BC,,Ling,anomalous,Attribute,"{'index': [0, 1, 2], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Joe', 'Micheline', 'Tiffiny']}"
28,3,Activity B,,Sonia,anomalous,Attribute,"{'index': [0, 1, 2], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Joe', 'Micheline', 'Tiffiny']}"
28,4,■,,■,anomalous,Attribute,"{'index': [0, 1, 2], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Joe', 'Micheline', 'Tiffiny']}"
29,0,▶,,▶,normal,-,-
29,1,Activity A,,Chan,normal,-,-
29,2,Activity BD,,Lisa,normal,-,-
29,3,Activity BP,,Carmella,normal,-,-
29,4,Activity BE,,Lisa,normal,-,-
29,5,Activity BQ,,Jamika,normal,-,-
29,6,Activity BR,,Elisha,normal,-,-
29,7,Activity BX,,Marilyn,normal,-,-
29,8,Activity BS,,Josef,normal,-,-
29,9,Activity B,,Amanda,normal,-,-
29,10,■,,■,normal,-,-
30,0,▶,,▶,normal,-,-
30,1,Activity A,,Carmella,normal,-,-
30,2,Activity BC,,Micheline,normal,-,-
30,3,Activity B,,Tiffiny,normal,-,-
30,4,■,,■,normal,-,-
31,0,▶,,▶,normal,-,-
31,1,Activity A,,Joe,normal,-,-
31,2,Activity BC,,Micheline,normal,-,-
31,3,Activity B,,Tiffiny,normal,-,-
31,4,■,,■,normal,-,-
32,0,▶,,▶,normal,-,-
32,1,Activity A,,Micheline,normal,-,-
32,2,Activity T,,Joe,normal,-,-
32,3,Activity V,,Lucy,normal,-,-
32,4,Activity X,,Carmella,normal,-,-
32,5,Activity W,,Ling,normal,-,-
32,6,Activity AB,,Issac,normal,-,-
32,7,Activity U,,Brian,normal,-,-
32,8,Activity B,,Deloras,normal,-,-
32,9,■,,■,normal,-,-
33,0,▶,,▶,normal,-,-
33,1,Activity A,,Seth,normal,-,-
33,2,Activity BC,,Micheline,normal,-,-
33,3,Activity B,,Tiffiny,normal,-,-
33,4,■,,■,normal,-,-
34,0,▶,,▶,normal,-,-
34,1,Activity A,,Carmella,normal,-,-
34,2,Activity BC,,Micheline,normal,-,-
34,3,Activity B,,Tiffiny,normal,-,-
34,4,■,,■,normal,-,-
35,0,▶,,▶,normal,-,-
35,1,Activity A,,Jin,normal,-,-
35,2,Activity T,,Grayce,normal,-,-
35,3,Activity AC,,Lucy,normal,-,-
35,4,Activity AE,,Amanda,normal,-,-
35,5,Activity AD,,Joe,normal,-,-
35,6,Activity U,,Sonia,normal,-,-
35,7,Activity B,,Ronald,normal,-,-
35,8,■,,■,normal,-,-
36,0,▶,,▶,normal,-,-
36,1,Activity A,,Sharee,normal,-,-
36,2,Activity BZ,,Frances,normal,-,-
36,3,Activity B,,Elisha,normal,-,-
36,4,■,,■,normal,-,-
37,0,▶,,▶,normal,-,-
37,1,Activity A,,Carmella,normal,-,-
37,2,Activity BC,,Micheline,normal,-,-
37,3,Activity B,,Grayce,normal,-,-
37,4,■,,■,normal,-,-
38,0,▶,,▶,normal,-,-
38,1,Activity A,,Joe,normal,-,-
38,2,Activity BC,,Micheline,normal,-,-
38,3,Activity B,,Grayce,normal,-,-
38,4,■,,■,normal,-,-
39,0,▶,,▶,normal,-,-
39,1,Activity A,,Micheline,normal,-,-
39,2,Activity T,,Steve,normal,-,-
39,3,Activity AC,,Ling,normal,-,-
39,4,Activity AE,,Amanda,normal,-,-
39,5,Activity AD,,Joe,normal,-,-
39,6,Activity U,,Junior,normal,-,-
39,7,Activity B,,Rossie,normal,-,-
39,8,■,,■,normal,-,-
40,0,▶,,▶,normal,-,-
40,1,Activity A,,Micheline,normal,-,-
40,2,Activity BD,,Brian,normal,-,-
40,3,Activity BH,,Jack,normal,-,-
40,4,Activity BI,,Evelin,normal,-,-
40,5,Activity BE,,Gema,normal,-,-
40,6,Activity BQ,,Frances,normal,-,-
40,7,Activity BR,,Della,normal,-,-
40,8,Activity BX,,Brant,normal,-,-
40,9,Activity BS,,James,normal,-,-
40,10,Activity B,,James,normal,-,-
40,11,■,,■,normal,-,-
41,0,▶,,▶,normal,-,-
41,1,Activity A,,Sharee,normal,-,-
41,2,Activity BZ,,Issac,normal,-,-
41,3,Activity B,,Elisha,normal,-,-
41,4,■,,■,normal,-,-
42,0,▶,,▶,normal,-,-
42,1,Activity A,,Sharee,normal,-,-
42,2,Activity BZ,,Issac,normal,-,-
42,3,Activity B,,Steve,normal,-,-
42,4,■,,■,normal,-,-
43,0,▶,,▶,normal,-,-
43,1,Activity A,,Chan,normal,-,-
43,2,Activity BD,,Evelin,normal,-,-
43,3,Activity BF,,Evelin,normal,-,-
43,4,Activity BG,,Jamika,normal,-,-
43,5,Activity BE,,Craig,normal,-,-
43,6,Activity BQ,,Frances,normal,-,-
43,7,Activity BR,,Paul,normal,-,-
43,8,Activity BX,,Micheline,normal,-,-
43,9,Activity BS,,Hassie,normal,-,-
43,10,Activity B,,Sherlene,normal,-,-
43,11,■,,■,normal,-,-
44,0,▶,,▶,normal,-,-
44,1,Activity A,,Amanda,normal,-,-
44,2,Activity C,,Vickie,normal,-,-
44,3,Activity L,,Pam,normal,-,-
44,4,Activity N,,Vickie,normal,-,-
44,5,Activity M,,Maryellen,normal,-,-
44,6,Activity D,,Shandi,normal,-,-
44,7,Activity S,,Brian,normal,-,-
44,8,Activity B,,Ronald,normal,-,-
44,9,■,,■,normal,-,-
45,0,▶,,▶,normal,-,-
45,1,Activity A,,Micheline,normal,-,-
45,2,Activity T,,Grayce,normal,-,-
45,3,Activity AC,,Ling,normal,-,-
45,4,Activity AE,,Amanda,normal,-,-
45,5,Activity AD,,Emily,normal,-,-
45,6,Activity U,,Junior,normal,-,-
45,7,Activity B,,Rossie,normal,-,-
45,8,■,,■,normal,-,-
46,0,▶,,▶,normal,-,-
46,1,Activity A,,Micheline,normal,-,-
46,2,Activity T,,Grayce,normal,-,-
46,3,Activity AC,,Ling,normal,-,-
46,4,Activity AE,,Amanda,normal,-,-
46,5,Activity AD,,Howard,normal,-,-
46,6,Activity U,,Hoyt,normal,-,-
46,7,Activity B,,Rossie,normal,-,-
46,8,■,,■,normal,-,-
47,0,▶,,▶,normal,-,-
47,1,Activity A,,Amanda,normal,-,-
47,2,Activity C,,Lisa,normal,-,-
47,3,Activity E,,Donald,normal,-,-
47,4,Activity F,,Keven,normal,-,-
47,5,Activity D,,Shandi,normal,-,-
47,6,Activity S,,Brian,normal,-,-
47,7,Activity B,,Ronald,normal,-,-
47,8,■,,■,normal,-,-
48,0,▶,,▶,normal,-,-
48,1,Activity A,,Sharee,normal,-,-
48,2,Activity BZ,,Issac,normal,-,-
48,3,Activity B,,Elisha,normal,-,-
48,4,■,,■,normal,-,-
49,0,▶,,▶,normal,-,-
49,1,Activity A,,Amanda,normal,-,-
49,2,Activity C,,Della,normal,-,-
49,3,Activity G,,Clayton,normal,-,-
49,4,Activity K,,Sandra,normal,-,-
49,5,Activity H,,Keven,normal,-,-
49,6,Activity D,,Issac,normal,-,-
49,7,Activity S,,Ronald,normal,-,-
49,8,Activity B,,Grayce,normal,-,-
49,9,■,,■,normal,-,-
50,0,▶,,▶,normal,-,-
50,1,Activity A,,Steve,normal,-,-
50,2,Activity C,,Lucy,normal,-,-
50,3,Activity L,,Lisa,normal,-,-
50,4,Activity O,,Johnny,normal,-,-
50,5,Activity M,,Maryellen,normal,-,-
50,6,Activity D,,Shandi,normal,-,-
50,7,Activity S,,Chan,normal,-,-
50,8,Activity B,,Ronald,normal,-,-
50,9,■,,■,normal,-,-
51,0,▶,,▶,normal,-,-
51,1,Activity A,,Frances,normal,-,-
51,2,Activity BD,,Evelin,normal,-,-
51,3,Activity BF,,Evelin,normal,-,-
51,4,Activity BG,,Jamika,normal,-,-
51,5,Activity BE,,Craig,normal,-,-
51,6,Activity BQ,,Frances,normal,-,-
51,7,Activity BR,,Seth,normal,-,-
51,8,Activity BY,,Keven,normal,-,-
51,9,Activity BS,,Seth,normal,-,-
51,10,Activity B,,Ryan,normal,-,-
51,11,■,,■,normal,-,-
52,0,▶,,▶,normal,-,-
52,1,Activity A,,Seth,normal,-,-
52,2,Activity BC,,Micheline,normal,-,-
52,3,Activity B,,Tiffiny,normal,-,-
52,4,■,,■,normal,-,-
53,0,▶,,▶,normal,-,-
53,1,Activity A,,Micheline,normal,-,-
53,2,Activity T,,Joe,normal,-,-
53,3,Activity V,,Jin,normal,-,-
53,4,Activity AA,,Jack,normal,-,-
53,5,Activity W,,Sharee,normal,-,-
53,6,Activity AB,,Issac,normal,-,-
53,7,Activity U,,Brian,normal,-,-
53,8,Activity B,,Tiffiny,normal,-,-
53,9,■,,■,normal,-,-
54,0,▶,,▶,normal,-,-
54,1,Activity A,,Steve,normal,-,-
54,2,Activity C,,Lisa,normal,-,-
54,3,Activity E,,Donald,normal,-,-
54,4,Activity F,,Keven,normal,-,-
54,5,Activity D,,Sandra,normal,-,-
54,6,Activity S,,Brian,normal,-,-
54,7,Activity B,,Ronald,normal,-,-
54,8,■,,■,normal,-,-
55,0,▶,,▶,normal,-,-
55,1,Activity A,,Seth,normal,-,-
55,2,Activity BC,,Micheline,normal,-,-
55,3,Activity B,,Tiffiny,normal,-,-
55,4,■,,■,normal,-,-
56,0,▶,,▶,normal,-,-
56,1,Activity A,,Frances,normal,-,-
56,2,Activity BD,,Brian,normal,-,-
56,3,Activity BH,,Alpha,normal,-,-
56,4,Activity BI,,Jin,normal,-,-
56,5,Activity BE,,Craig,normal,-,-
56,6,Activity BQ,,Frances,normal,-,-
56,7,Activity BR,,Jimmy,normal,-,-
56,8,Activity BX,,Wilton,normal,-,-
56,9,Activity BS,,Hugo,normal,-,-
56,10,Activity B,,Rossie,normal,-,-
56,11,■,,■,normal,-,-
57,0,▶,,▶,normal,-,-
57,1,Activity A,,Carmella,normal,-,-
57,2,Activity BC,,Micheline,normal,-,-
57,3,Activity B,,Tiffiny,normal,-,-
57,4,■,,■,normal,-,-
58,0,▶,,▶,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,1,Activity A,,Lannie,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,2,Activity BD,,Shandi,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,3,Activity BJ,,Donald,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,4,Activity BN,,Hassie,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,5,Activity BK,,Elisha,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,6,Activity BE,,Shandi,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,7,Activity BQ,,Frances,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,8,Activity BR,,Melany,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,9,Activity BY,,Pam,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,10,Activity BS,,Brant,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,11,Activity B,,Ryan,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
58,12,■,,■,anomalous,Attribute,"{'index': [0, 5, 7], 'attribute_index': [0, 0, 0], 'attribute': ['user', 'user', 'user'], 'original': ['Micheline', 'Craig', 'Seth']}"
59,0,▶,,▶,normal,-,-
59,1,Activity A,,Amanda,normal,-,-
59,2,Activity C,,Lisa,normal,-,-
59,3,Activity E,,Donald,normal,-,-
59,4,Activity F,,Keven,normal,-,-
59,5,Activity D,,Hassie,normal,-,-
59,6,Activity S,,Velda,normal,-,-
59,7,Activity B,,Tiffiny,normal,-,-
59,8,■,,■,normal,-,-
60,0,▶,,▶,normal,-,-
60,1,Activity A,,Micheline,normal,-,-
60,2,Activity BD,,Evelin,normal,-,-
60,3,Activity BF,,Evelin,normal,-,-
60,4,Activity BG,,Jamika,normal,-,-
60,5,Activity BE,,Craig,normal,-,-
60,6,Activity BQ,,Frances,normal,-,-
60,7,Activity BR,,Paul,normal,-,-
60,8,Activity BU,,Vickie,normal,-,-
