case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
21,8,■,,■,normal,-,-
22,0,▶,,▶,normal,-,-
22,1,Activity A,,Joe,normal,-,-
22,2,Activity BC,,Micheline,normal,-,-
22,3,Activity B,,Tiffiny,normal,-,-
22,4,■,,■,normal,-,-
23,0,▶,,▶,normal,-,-
23,1,Activity A,,Micheline,normal,-,-
23,2,Activity T,,Grayce,normal,-,-
23,3,Activity AC,,Ling,normal,-,-
23,4,Activity AE,,Amanda,normal,-,-
23,5,Activity AD,,Howard,normal,-,-
23,6,Activity U,,Rossie,normal,-,-
23,7,Activity B,,Joe,normal,-,-
23,8,■,,■,normal,-,-
24,0,▶,,▶,normal,-,-
24,1,Activity A,,Micheline,normal,-,-
24,2,Activity T,,Jack,normal,-,-
24,3,Activity AN,,Micheline,normal,-,-
24,4,Activity AP,,Tiffiny,normal,-,-
24,5,Activity AO,,Iluminada,normal,-,-
24,6,Activity U,,Lisa,normal,-,-
24,7,Activity B,,Lucy,normal,-,-
24,8,■,,■,normal,-,-
25,0,▶,,▶,normal,-,-
25,1,Activity A,,Carmella,normal,-,-
25,2,Activity BC,,Micheline,normal,-,-
25,3,Activity B,,Tiffiny,normal,-,-
25,4,■,,■,normal,-,-
26,0,▶,,▶,normal,-,-
26,1,Activity A,,Joe,normal,-,-
26,2,Activity BC,,Micheline,normal,-,-
26,3,Activity B,,Tiffiny,normal,-,-
26,4,■,,■,normal,-,-
27,0,▶,,▶,normal,-,-
27,1,Activity A,,Amanda,normal,-,-
27,2,Activity C,,Della,normal,-,-
27,3,Activity G,,Alyce,normal,-,-
27,4,Activity I,,Lannie,normal,-,-
27,5,Activity H,,James,normal,-,-
27,6,Activity D,,Hassie,normal,-,-
27,7,Activity S,,Velda,normal,-,-
27,8,Activity B,,Grayce,normal,-,-
27,9,■,,■,normal,-,-
28,0,▶,,▶,normal,-,-
28,1,Activity A,,Joe,normal,-,-
28,2,Activity BC,,Micheline,normal,-,-
28,3,Activity B,,Tiffiny,normal,-,-
28,4,■,,■,normal,-,-
29,0,▶,,▶,normal,-,-
29,1,Activity A,,Chan,normal,-,-
29,2,Activity BD,,Lisa,normal,-,-
29,3,Activity BP,,Carmella,normal,-,-
29,4,Activity BE,,Lisa,normal,-,-
29,5,Activity BQ,,Jamika,normal,-,-
29,6,Activity BR,,Elisha,normal,-,-
29,7,Activity BX,,Marilyn,normal,-,-
29,8,Activity BS,,Josef,normal,-,-
29,9,Activity B,,Amanda,normal,-,-
29,10,■,,■,normal,-,-
30,0,▶,,▶,normal,-,-
30,1,Activity A,,Carmella,normal,-,-
30,2,Activity BC,,Micheline,normal,-,-
30,3,Activity B,,Tiffiny,normal,-,-
30,4,■,,■,normal,-,-
31,0,▶,,▶,normal,-,-
31,1,Activity A,,Joe,normal,-,-
31,2,Activity BC,,Micheline,normal,-,-
31,3,Activity B,,Tiffiny,normal,-,-
31,4,■,,■,normal,-,-
32,0,▶,,▶,normal,-,-
32,1,Activity A,,Micheline,normal,-,-
32,2,Activity T,,Joe,normal,-,-
32,3,Activity V,,Lucy,normal,-,-
32,4,Activity X,,Carmella,normal,-,-
32,5,Activity W,,Ling,normal,-,-
32,6,Activity AB,,Issac,normal,-,-
32,7,Activity U,,Brian,normal,-,-
32,8,Activity B,,Deloras,normal,-,-
32,9,■,,■,normal,-,-
33,0,▶,,▶,normal,-,-
33,1,Activity A,,Seth,normal,-,-
33,2,Activity BC,,Micheline,normal,-,-
33,3,Activity B,,Tiffiny,normal,-,-
33,4,■,,■,normal,-,-
34,0,▶,,▶,normal,-,-
34,1,Activity A,,Carmella,normal,-,-
34,2,Activity BC,,Micheline,normal,-,-
34,3,Activity B,,Tiffiny,normal,-,-
34,4,■,,■,normal,-,-
35,0,▶,,▶,normal,-,-
35,1,Activity A,,Jin,normal,-,-
35,2,Activity T,,Grayce,normal,-,-
35,3,Activity AC,,Lucy,normal,-,-
35,4,Activity AE,,Amanda,normal,-,-
35,5,Activity AD,,Joe,normal,-,-
35,6,Activity U,,Sonia,normal,-,-
35,7,Activity B,,Ronald,normal,-,-
35,8,■,,■,normal,-,-
36,0,▶,,▶,normal,-,-
36,1,Activity A,,Sharee,normal,-,-
36,2,Activity BZ,,Frances,normal,-,-
36,3,Activity B,,Elisha,normal,-,-
36,4,■,,■,normal,-,-
37,0,▶,,▶,normal,-,-
37,1,Activity A,,Carmella,normal,-,-
37,2,Activity BC,,Micheline,normal,-,-
37,3,Activity B,,Grayce,normal,-,-
37,4,■,,■,normal,-,-
38,0,▶,,▶,normal,-,-
38,1,Activity A,,Joe,normal,-,-
38,2,Activity BC,,Micheline,normal,-,-
38,3,Activity B,,Grayce,normal,-,-
38,4,■,,■,normal,-,-
39,0,▶,,▶,normal,-,-
39,1,Activity A,,Micheline,normal,-,-
39,2,Activity T,,Steve,normal,-,-
39,3,Activity AC,,Ling,normal,-,-
39,4,Activity AE,,Amanda,normal,-,-
39,5,Activity AD,,Joe,normal,-,-
39,6,Activity U,,Junior,normal,-,-
39,7,Activity B,,Rossie,normal,-,-
39,8,■,,■,normal,-,-
40,0,▶,,▶,normal,-,-
40,1,Activity A,,Micheline,normal,-,-
40,2,Activity BD,,Brian,normal,-,-
40,3,Activity BH,,Jack,normal,-,-
40,4,Activity BI,,Evelin,normal,-,-
40,5,Activity BE,,Gema,normal,-,-
40,6,Activity BQ,,Frances,normal,-,-
40,7,Activity BR,,Della,normal,-,-
40,8,Activity BX,,Brant,normal,-,-
40,9,Activity BS,,James,normal,-,-
40,10,Activity B,,James,normal,-,-
40,11,■,,■,normal,-,-
41,0,▶,,▶,normal,-,-
41,1,Activity A,,Sharee,normal,-,-
41,2,Activity BZ,,Issac,normal,-,-
41,3,Activity B,,Elisha,normal,-,-
41,4,■,,■,normal,-,-
42,0,▶,,▶,normal,-,-
42,1,Activity A,,Sharee,normal,-,-
42,2,Activity BZ,,Issac,normal,-,-
42,3,Activity B,,Steve,normal,-,-
42,4,■,,■,normal,-,-
43,0,▶,,▶,anomalous,Insert,{'indices': [2]}
43,1,Activity A,,Chan,anomalous,Insert,{'indices': [2]}
43,2,Activity BD,,Evelin,anomalous,Insert,{'indices': [2]}
43,3,Random activity 27,,Random user 26,anomalous,Insert,{'indices': [2]}
43,4,Activity BF,,Evelin,anomalous,Insert,{'indices': [2]}
43,5,Activity BG,,Jamika,anomalous,Insert,{'indices': [2]}
43,6,Activity BE,,Craig,anomalous,Insert,{'indices': [2]}
43,7,Activity BQ,,Frances,anomalous,Insert,{'indices': [2]}
43,8,Activity BR,,Paul,anomalous,Insert,{'indices': [2]}
43,9,Activity BX,,Micheline,anomalous,Insert,{'indices': [2]}
43,10,Activity BS,,Hassie,anomalous,Insert,{'indices': [2]}
43,11,Activity B,,Sherlene,anomalous,Insert,{'indices': [2]}
43,12,■,,■,anomalous,Insert,{'indices': [2]}
44,0,▶,,▶,normal,-,-
44,1,Activity A,,Amanda,normal,-,-
44,2,Activity C,,Vickie,normal,-,-
44,3,Activity L,,Pam,normal,-,-
44,4,Activity N,,Vickie,normal,-,-
44,5,Activity M,,Maryellen,normal,-,-
44,6,Activity D,,Shandi,normal,-,-
44,7,Activity S,,Brian,normal,-,-
44,8,Activity B,,Ronald,normal,-,-
44,9,■,,■,normal,-,-
45,0,▶,,▶,normal,-,-
45,1,Activity A,,Micheline,normal,-,-
45,2,Activity T,,Grayce,normal,-,-
45,3,Activity AC,,Ling,normal,-,-
45,4,Activity AE,,Amanda,normal,-,-
45,5,Activity AD,,Emily,normal,-,-
45,6,Activity U,,Junior,normal,-,-
45,7,Activity B,,Rossie,normal,-,-
45,8,■,,■,normal,-,-
46,0,▶,,▶,normal,-,-
46,1,Activity A,,Micheline,normal,-,-
46,2,Activity T,,Grayce,normal,-,-
46,3,Activity AC,,Ling,normal,-,-
46,4,Activity AE,,Amanda,normal,-,-
46,5,Activity AD,,Howard,normal,-,-
46,6,Activity U,,Hoyt,normal,-,-
46,7,Activity B,,Rossie,normal,-,-
46,8,■,,■,normal,-,-
47,0,▶,,▶,normal,-,-
47,1,Activity A,,Amanda,normal,-,-
47,2,Activity C,,Lisa,normal,-,-
47,3,Activity E,,Donald,normal,-,-
47,4,Activity F,,Keven,normal,-,-
47,5,Activity D,,Shandi,normal,-,-
47,6,Activity S,,Brian,normal,-,-
47,7,Activity B,,Ronald,normal,-,-
47,8,■,,■,normal,-,-
48,0,▶,,▶,normal,-,-
48,1,Activity A,,Sharee,normal,-,-
48,2,Activity BZ,,Issac,normal,-,-
48,3,Activity B,,Elisha,normal,-,-
48,4,■,,■,normal,-,-
49,0,▶,,▶,normal,-,-
49,1,Activity A,,Amanda,normal,-,-
49,2,Activity C,,Della,normal,-,-
49,3,Activity G,,Clayton,normal,-,-
49,4,Activity K,,Sandra,normal,-,-
49,5,Activity H,,Keven,normal,-,-
49,6,Activity D,,Issac,normal,-,-
49,7,Activity S,,Ronald,normal,-,-
49,8,Activity B,,Grayce,normal,-,-
49,9,■,,■,normal,-,-
50,0,▶,,▶,normal,-,-
50,1,Activity A,,Steve,normal,-,-
50,2,Activity C,,Lucy,normal,-,-
50,3,Activity L,,Lisa,normal,-,-
50,4,Activity O,,Johnny,normal,-,-
50,5,Activity M,,Maryellen,normal,-,-
50,6,Activity D,,Shandi,normal,-,-
50,7,Activity S,,Chan,normal,-,-
50,8,Activity B,,Ronald,normal,-,-
50,9,■,,■,normal,-,-
51,0,▶,,▶,normal,-,-
51,1,Activity A,,Frances,normal,-,-
51,2,Activity BD,,Evelin,normal,-,-
51,3,Activity BF,,Evelin,normal,-,-
51,4,Activity BG,,Jamika,normal,-,-
51,5,Activity BE,,Craig,normal,-,-
51,6,Activity BQ,,Frances,normal,-,-
51,7,Activity BR,,Seth,normal,-,-
51,8,Activity BY,,Keven,normal,-,-
51,9,Activity BS,,Seth,normal,-,-
51,10,Activity B,,Ryan,normal,-,-
51,11,■,,■,normal,-,-
52,0,▶,,▶,normal,-,-
52,1,Activity A,,Seth,normal,-,-
52,2,Activity BC,,Micheline,normal,-,-
52,3,Activity B,,Tiffiny,normal,-,-
52,4,■,,■,normal,-,-
53,0,▶,,▶,normal,-,-
53,1,Activity A,,Micheline,normal,-,-
53,2,Activity T,,Joe,normal,-,-
53,3,Activity V,,Jin,normal,-,-
53,4,Activity AA,,Jack,normal,-,-
53,5,Activity W,,Sharee,normal,-,-
53,6,Activity AB,,Issac,normal,-,-
53,7,Activity U,,Brian,normal,-,-
53,8,Activity B,,Tiffiny,normal,-,-
53,9,■,,■,normal,-,-
54,0,▶,,▶,normal,-,-
54,1,Activity A,,Steve,normal,-,-
54,2,Activity C,,Lisa,normal,-,-
54,3,Activity E,,Donald,normal,-,-
54,4,Activity F,,Keven,normal,-,-
54,5,Activity D,,Sandra,normal,-,-
54,6,Activity S,,Brian,normal,-,-
54,7,Activity B,,Ronald,normal,-,-
54,8,■,,■,normal,-,-
55,0,▶,,▶,normal,-,-
55,1,Activity A,,Seth,normal,-,-
55,2,Activity BC,,Micheline,normal,-,-
55,3,Activity B,,Tiffiny,normal,-,-
55,4,■,,■,normal,-,-
56,0,▶,,▶,anomalous,Insert,"{'indices': [4, 7]}"
56,1,Activity A,,Frances,anomalous,Insert,"{'indices': [4, 7]}"
56,2,Activity BD,,Brian,anomalous,Insert,"{'indices': [4, 7]}"
56,3,Activity BH,,Alpha,anomalous,Insert,"{'indices': [4, 7]}"
56,4,Activity BI,,Jin,anomalous,Insert,"{'indices': [4, 7]}"
56,5,Random activity 39,,Random user 6,anomalous,Insert,"{'indices': [4, 7]}"
56,6,Activity BE,,Craig,anomalous,Insert,"{'indices': [4, 7]}"
56,7,Activity BQ,,Frances,anomalous,Insert,"{'indices': [4, 7]}"
56,8,Random activity 75,,Random user 57,anomalous,Insert,"{'indices': [4, 7]}"
56,9,Activity BR,,Jimmy,anomalous,Insert,"{'indices': [4, 7]}"
56,10,Activity BX,,Wilton,anomalous,Insert,"{'indices': [4, 7]}"
56,11,Activity BS,,Hugo,anomalous,Insert,"{'indices': [4, 7]}"
56,12,Activity B,,Rossie,anomalous,Insert,"{'indices': [4, 7]}"
56,13,■,,■,anomalous,Insert,"{'indices': [4, 7]}"
57,0,▶,,▶,normal,-,-
57,1,Activity A,,Carmella,normal,-,-
57,2,Activity BC,,Micheline,normal,-,-
57,3,Activity B,,Tiffiny,normal,-,-
57,4,■,,■,normal,-,-
58,0,▶,,▶,normal,-,-
58,1,Activity A,,Micheline,normal,-,-
58,2,Activity BD,,Shandi,normal,-,-
58,3,Activity BJ,,Donald,normal,-,-
58,4,Activity BN,,Hassie,normal,-,-
58,5,Activity BK,,Elisha,normal,-,-
58,6,Activity BE,,Craig,normal,-,-
58,7,Activity BQ,,Frances,normal,-,-
58,8,Activity BR,,Seth,normal,-,-
58,9,Activity BY,,Pam,normal,-,-
58,10,Activity BS,,Brant,normal,-,-
58,11,Activity B,,Ryan,normal,-,-
58,12,■,,■,normal,-,-
59,0,▶,,▶,normal,-,-
59,1,Activity A,,Amanda,normal,-,-
59,2,Activity C,,Lisa,normal,-,-
59,3,Activity E,,Donald,normal,-,-
59,4,Activity F,,Keven,normal,-,-
59,5,Activity D,,Hassie,normal,-,-
59,6,Activity S,,Velda,normal,-,-
59,7,Activity B,,Tiffiny,normal,-,-
59,8,■,,■,normal,-,-
60,0,▶,,▶,normal,-,-
60,1,Activity A,,Micheline,normal,-,-
60,2,Activity BD,,Evelin,normal,-,-
60,3,Activity BF,,Evelin,normal,-,-
60,4,Activity BG,,Jamika,normal,-,-
60,5,Activity BE,,Craig,normal,-,-
60,6,Activity BQ,,Frances,normal,-,-
60,7,Activity BR,,Paul,normal,-,-
60,8,Activity BU,,Vickie,normal,-,-
60,9,Activity BS,,Rossana,normal,-,-
60,10,Activity B,,Rossana,normal,-,-
60,11,■,,■,normal,-,-
61,0,▶,,▶,normal,-,-
61,1,Activity A,,Micheline,normal,-,-
61,2,Activity BD,,Shandi,normal,-,-
61,3,Activity BJ,,Donald,normal,-,-
61,4,Activity BN,,Hassie,normal,-,-
61,5,Activity BK,,Elisha,normal,-,-
61,6,Activity BE,,Craig,normal,-,-
61,7,Activity BQ,,Frances,normal,-,-
61,8,Activity BR,,Della,normal,-,-
61,9,Activity BX,,Vickie,normal,-,-
61,10,Activity BS,,Tiffiny,normal,-,-
61,11,Activity B,,Ronald,normal,-,-
61,12,■,,■,normal,-,-
62,0,▶,,▶,normal,-,-
62,1,Activity A,,Sharee,normal,-,-
62,2,Activity BZ,,Frances,normal,-,-
62,3,Activity B,,Steve,normal,-,-
62,4,■,,■,normal,-,-
63,0,▶,,▶,normal,-,-
63,1,Activity A,,Sharee,normal,-,-
63,2,Activity BZ,,Issac,normal,-,-
63,3,Activity B,,Steve,normal,-,-
63,4,■,,■,normal,-,-
64,0,▶,,▶,normal,-,-
64,1,Activity A,,Amanda,normal,-,-
64,2,Activity C,,Della,normal,-,-
64,3,Activity G,,Clayton,normal,-,-
64,4,Activity K,,Sandra,normal,-,-
64,5,Activity H,,Keven,normal,-,-
64,6,Activity D,,Issac,normal,-,-
64,7,Activity S,,Jimmy,normal,-,-
64,8,Activity B,,Grayce,normal,-,-
64,9,■,,■,normal,-,-
65,0,▶,,▶,normal,-,-
65,1,Activity A,,Micheline,normal,-,-
65,2,Activity BD,,Junior,normal,-,-
65,3,Activity BJ,,Johnny,normal,-,-
65,4,Activity BN,,Hassie,normal,-,-
65,5,Activity BK,,Elisha,normal,-,-
65,6,Activity BE,,Craig,normal,-,-
65,7,Activity BQ,,Frances,normal,-,-
65,8,Activity BR,,Chan,normal,-,-
65,9,Activity BY,,Lisa,normal,-,-
65,10,Activity BS,,Howard,normal,-,-
65,11,Activity B,,Joe,normal,-,-
65,12,■,,■,normal,-,-
66,0,▶,,▶,normal,-,-
66,1,Activity A,,Sharee,normal,-,-
66,2,Activity BZ,,Issac,normal,-,-
66,3,Activity B,,Elisha,normal,-,-
66,4,■,,■,normal,-,-
67,0,▶,,▶,normal,-,-
67,1,Activity A,,Micheline,normal,-,-
67,2,Activity T,,Joe,normal,-,-
67,3,Activity V,,Gema,normal,-,-
67,4,Activity Z,,Doretta,normal,-,-
67,5,Activity W,,Sharee,normal,-,-
67,6,Activity AB,,Issac,normal,-,-
67,7,Activity U,,Sonia,normal,-,-
67,8,Activity B,,Ronald,normal,-,-
67,9,■,,■,normal,-,-
68,0,▶,,▶,normal,-,-
68,1,Activity A,,Amanda,normal,-,-
68,2,Activity C,,Hoyt,normal,-,-
68,3,Activity L,,Pam,normal,-,-
68,4,Activity N,,Lourdes,normal,-,-
68,5,Activity M,,Maryellen,normal,-,-
68,6,Activity D,,Hassie,normal,-,-
68,7,Activity S,,Velda,normal,-,-
68,8,Activity B,,Tiffiny,normal,-,-
68,9,■,,■,normal,-,-
69,0,▶,,▶,normal,-,-
69,1,Activity A,,Sharee,normal,-,-
69,2,Activity BZ,,Frances,normal,-,-
69,3,Activity B,,Steve,normal,-,-
69,4,■,,■,normal,-,-
70,0,▶,,▶,normal,-,-
70,1,Activity A,,Frances,normal,-,-
70,2,Activity BD,,Junior,normal,-,-
70,3,Activity BJ,,Vickie,normal,-,-
70,4,Activity BN,,Hassie,normal,-,-
70,5,Activity BK,,Elisha,normal,-,-
70,6,Activity BE,,Craig,normal,-,-
70,7,Activity BQ,,Frances,normal,-,-
70,8,Activity BR,,Tiffiny,normal,-,-
70,9,Activity BV,,Marilyn,normal,-,-
70,10,Activity BS,,Clayton,normal,-,-
70,11,Activity B,,Tiffiny,normal,-,-
70,12,■,,■,normal,-,-
71,0,▶,,▶,normal,-,-
71,1,Activity A,,Sharee,normal,-,-
71,2,Activity BZ,,Frances,normal,-,-
71,3,Activity B,,Chan,normal,-,-
71,4,■,,■,normal,-,-
72,0,▶,,▶,normal,-,-
72,1,Activity A,,Carmella,normal,-,-
72,2,Activity BC,,Micheline,normal,-,-
72,3,Activity B,,Tiffiny,normal,-,-
72,4,■,,■,normal,-,-
73,0,▶,,▶,normal,-,-
73,1,Activity A,,Amanda,normal,-,-
73,2,Activity C,,Hoyt,normal,-,-
73,3,Activity L,,Pam,normal,-,-
73,4,Activity N,,Paul,normal,-,-
73,5,Activity M,,Maryellen,normal,-,-
73,6,Activity D,,Sandra,normal,-,-
73,7,Activity S,,Gema,normal,-,-
73,8,Activity B,,Ronald,normal,-,-
73,9,■,,■,normal,-,-
74,0,▶,,▶,normal,-,-
74,1,Activity A,,Amanda,normal,-,-
74,2,Activity C,,Hoyt,normal,-,-
74,3,Activity L,,Lisa,normal,-,-
74,4,Activity O,,Marilyn,normal,-,-
74,5,Activity M,,Maryellen,normal,-,-
74,6,Activity D,,Hassie,normal,-,-
74,7,Activity S,,Velda,normal,-,-
74,8,Activity B,,Tiffiny,normal,-,-
74,9,■,,■,normal,-,-
75,0,▶,,▶,normal,-,-
75,1,Activity A,,Micheline,normal,-,-
75,2,Activity T,,Grayce,normal,-,-
75,3,Activity AC,,Ling,normal,-,-
75,4,Activity AE,,Amanda,normal,-,-
75,5,Activity AD,,Jin,normal,-,-
75,6,Activity U,,Junior,normal,-,-
75,7,Activity B,,Rossie,normal,-,-
75,8,■,,■,normal,-,-
76,0,▶,,▶,normal,-,-
76,1,Activity A,,Carmella,normal,-,-
76,2,Activity BC,,Micheline,normal,-,-
76,3,Activity B,,Tiffiny,normal,-,-
76,4,■,,■,normal,-,-
77,0,▶,,▶,normal,-,-
77,1,Activity A,,Steve,normal,-,-
77,2,Activity C,,Lucy,normal,-,-
77,3,Activity L,,Lisa,normal,-,-
77,4,Activity O,,Marilyn,normal,-,-
77,5,Activity M,,Maryellen,normal,-,-
77,6,Activity D,,Sandra,normal,-,-
77,7,Activity S,,Chan,normal,-,-
77,8,Activity B,,Ronald,normal,-,-
77,9,■,,■,normal,-,-
78,0,▶,,▶,normal,-,-
78,1,Activity A,,Jin,normal,-,-
78,2,Activity T,,Grayce,normal,-,-
78,3,Activity AC,,Ling,normal,-,-
78,4,Activity AE,,Amanda,normal,-,-
78,5,Activity AD,,Howard,normal,-,-
78,6,Activity U,,Hoyt,normal,-,-
78,7,Activity B,,Rossie,normal,-,-
78,8,■,,■,normal,-,-
79,0,▶,,▶,normal,-,-
79,1,Activity A,,Amanda,normal,-,-
79,2,Activity C,,Lucy,normal,-,-
79,3,Activity L,,Pam,normal,-,-
79,4,Activity N,,Paul,normal,-,-
79,5,Activity M,,Maryellen,normal,-,-
79,6,Activity D,,Issac,normal,-,-
79,7,Activity S,,Ryan,normal,-,-
79,8,Activity B,,Deloras,normal,-,-
79,9,■,,■,normal,-,-
80,0,▶,,▶,normal,-,-
80,1,Activity A,,Seth,normal,-,-
80,2,Activity BC,,Micheline,normal,-,-
80,3,Activity B,,Grayce,normal,-,-
80,4,■,,■,normal,-,-
81,0,▶,,▶,anomalous,Insert,"{'indices': [2, 9]}"
81,1,Activity A,,Micheline,anomalous,Insert,"{'indices': [2, 9]}"
81,2,Activity BD,,Brian,anomalous,Insert,"{'indices': [2, 9]}"
