case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
6,2,Activity CA,,Doretta,normal,-,-
6,3,Activity CB,,Sherell,normal,-,-
6,4,Activity BZ,,Sharee,normal,-,-
6,5,Activity B,,Issac,normal,-,-
6,6,■,,■,normal,-,-
7,0,▶,,▶,normal,-,-
7,1,Activity A,,Sherlene,normal,-,-
7,2,Activity CA,,Doretta,normal,-,-
7,3,Activity CB,,Della,normal,-,-
7,4,Activity BC,,James,normal,-,-
7,5,Activity B,,Brant,normal,-,-
7,6,■,,■,normal,-,-
8,0,▶,,▶,normal,-,-
8,1,Activity A,,Sherlene,normal,-,-
8,2,Activity CA,,Doretta,normal,-,-
8,3,Activity CB,,Ling,normal,-,-
8,4,Activity BZ,,Sharee,normal,-,-
8,5,Activity B,,Issac,normal,-,-
8,6,■,,■,normal,-,-
9,0,▶,,▶,normal,-,-
9,1,Activity A,,Sherlene,normal,-,-
9,2,Activity CA,,Doretta,normal,-,-
9,3,Activity CB,,Ling,normal,-,-
9,4,Activity BZ,,Sharee,normal,-,-
9,5,Activity B,,Frances,normal,-,-
9,6,■,,■,normal,-,-
10,0,▶,,▶,normal,-,-
10,1,Activity A,,Sherlene,normal,-,-
10,2,Activity CA,,Doretta,normal,-,-
10,3,Activity CB,,Lannie,normal,-,-
10,4,Activity BD,,Rossie,normal,-,-
10,5,Activity BJ,,Chan,normal,-,-
10,6,Activity BN,,Lisa,normal,-,-
10,7,Activity BK,,Paul,normal,-,-
10,8,Activity BE,,Tiffiny,normal,-,-
10,9,Activity BQ,,Elisha,normal,-,-
10,10,Activity BR,,Sigrid,normal,-,-
10,11,Activity BW,,Jack,normal,-,-
10,12,Activity BS,,Hoyt,normal,-,-
10,13,Activity B,,Marilyn,normal,-,-
10,14,■,,■,normal,-,-
11,0,▶,,▶,normal,-,-
11,1,Activity A,,Sherlene,normal,-,-
11,2,Activity CA,,Doretta,normal,-,-
11,3,Activity CB,,Sherell,normal,-,-
11,4,Activity BZ,,Sharee,normal,-,-
11,5,Activity B,,Issac,normal,-,-
11,6,■,,■,normal,-,-
12,0,▶,,▶,normal,-,-
12,1,Activity A,,Sherlene,normal,-,-
12,2,Activity CA,,Doretta,normal,-,-
12,3,Activity CB,,Lannie,normal,-,-
12,4,Activity BD,,Rossie,normal,-,-
12,5,Activity BJ,,Chan,normal,-,-
12,6,Activity BN,,Lisa,normal,-,-
12,7,Activity BK,,Paul,normal,-,-
12,8,Activity BE,,Tiffiny,normal,-,-
12,9,Activity BQ,,Elisha,normal,-,-
12,10,Activity BR,,Melany,normal,-,-
12,11,Activity BX,,Carmella,normal,-,-
12,12,Activity BS,,Carmella,normal,-,-
12,13,Activity B,,Marilyn,normal,-,-
12,14,■,,■,normal,-,-
13,0,▶,,▶,normal,-,-
13,1,Activity A,,Sherlene,normal,-,-
13,2,Activity CA,,Doretta,normal,-,-
13,3,Activity CB,,Sherell,normal,-,-
13,4,Activity BZ,,Sharee,normal,-,-
13,5,Activity B,,Issac,normal,-,-
13,6,■,,■,normal,-,-
14,0,▶,,▶,normal,-,-
14,1,Activity A,,Sherlene,normal,-,-
14,2,Activity CA,,Doretta,normal,-,-
14,3,Activity CB,,Ling,normal,-,-
14,4,Activity BZ,,Sharee,normal,-,-
14,5,Activity B,,Frances,normal,-,-
14,6,■,,■,normal,-,-
15,0,▶,,▶,normal,-,-
15,1,Activity A,,Sherlene,normal,-,-
15,2,Activity CA,,Doretta,normal,-,-
15,3,Activity CB,,Sherell,normal,-,-
15,4,Activity BZ,,Sharee,normal,-,-
15,5,Activity B,,Issac,normal,-,-
15,6,■,,■,normal,-,-
16,0,▶,,▶,normal,-,-
16,1,Activity A,,Sherlene,normal,-,-
16,2,Activity CA,,Doretta,normal,-,-
16,3,Activity CB,,Della,normal,-,-
16,4,Activity BC,,James,normal,-,-
16,5,Activity B,,Iluminada,normal,-,-
16,6,■,,■,normal,-,-
17,0,▶,,▶,normal,-,-
17,1,Activity A,,Sherlene,normal,-,-
17,2,Activity CA,,Earl,normal,-,-
17,3,Activity CB,,Lannie,normal,-,-
17,4,Activity BD,,Melany,normal,-,-
17,5,Activity BO,,Emily,normal,-,-
17,6,Activity BE,,Roseanne,normal,-,-
17,7,Activity BQ,,Frances,normal,-,-
17,8,Activity BR,,Gema,normal,-,-
17,9,Activity BW,,Jack,normal,-,-
17,10,Activity BS,,Evelin,normal,-,-
17,11,Activity B,,Brant,normal,-,-
17,12,■,,■,normal,-,-
18,0,▶,,▶,normal,-,-
18,1,Activity A,,Sherlene,normal,-,-
18,2,Activity CA,,Doretta,normal,-,-
18,3,Activity CB,,Ling,normal,-,-
18,4,Activity BZ,,Sharee,normal,-,-
18,5,Activity B,,Issac,normal,-,-
18,6,■,,■,normal,-,-
19,0,▶,,▶,normal,-,-
19,1,Activity A,,Sherlene,normal,-,-
19,2,Activity CA,,Doretta,normal,-,-
19,3,Activity CB,,Lucy,normal,-,-
19,4,Activity BC,,Gema,normal,-,-
19,5,Activity B,,Brant,normal,-,-
19,6,■,,■,normal,-,-
20,0,▶,,▶,normal,-,-
20,1,Activity A,,Sherlene,normal,-,-
20,2,Activity CA,,Earl,normal,-,-
20,3,Activity CB,,Della,normal,-,-
20,4,Activity BC,,James,normal,-,-
20,5,Activity B,,Brant,normal,-,-
20,6,■,,■,normal,-,-
21,0,▶,,▶,normal,-,-
21,1,Activity A,,Sherlene,normal,-,-
21,2,Activity CA,,Doretta,normal,-,-
21,3,Activity CB,,Ling,normal,-,-
21,4,Activity BZ,,Sharee,normal,-,-
21,5,Activity B,,Issac,normal,-,-
21,6,■,,■,normal,-,-
22,0,▶,,▶,anomalous,Insert,"{'indices': [1, 4]}"
22,1,Activity A,,Sherlene,anomalous,Insert,"{'indices': [1, 4]}"
22,2,Random activity 62,,Random user 31,anomalous,Insert,"{'indices': [1, 4]}"
22,3,Activity CA,,Doretta,anomalous,Insert,"{'indices': [1, 4]}"
22,4,Activity CB,,Grayce,anomalous,Insert,"{'indices': [1, 4]}"
22,5,Random activity 60,,Random user 23,anomalous,Insert,"{'indices': [1, 4]}"
22,6,Activity BC,,James,anomalous,Insert,"{'indices': [1, 4]}"
22,7,Activity B,,Brant,anomalous,Insert,"{'indices': [1, 4]}"
22,8,■,,■,anomalous,Insert,"{'indices': [1, 4]}"
23,0,▶,,▶,normal,-,-
23,1,Activity A,,Sherlene,normal,-,-
23,2,Activity CA,,Doretta,normal,-,-
23,3,Activity CB,,Ling,normal,-,-
23,4,Activity BZ,,Sharee,normal,-,-
23,5,Activity B,,Frances,normal,-,-
23,6,■,,■,normal,-,-
24,0,▶,,▶,normal,-,-
24,1,Activity A,,Sherlene,normal,-,-
24,2,Activity CA,,Doretta,normal,-,-
24,3,Activity CB,,Lannie,normal,-,-
24,4,Activity BD,,Melany,normal,-,-
24,5,Activity BO,,Emily,normal,-,-
24,6,Activity BE,,Craig,normal,-,-
24,7,Activity BQ,,Brian,normal,-,-
24,8,Activity BR,,Craig,normal,-,-
24,9,Activity BX,,Vickie,normal,-,-
24,10,Activity BS,,Maryellen,normal,-,-
24,11,Activity B,,Wilton,normal,-,-
24,12,■,,■,normal,-,-
25,0,▶,,▶,normal,-,-
25,1,Activity A,,Sherlene,normal,-,-
25,2,Activity CA,,Earl,normal,-,-
25,3,Activity CB,,Sherell,normal,-,-
25,4,Activity BZ,,Sharee,normal,-,-
25,5,Activity B,,Issac,normal,-,-
25,6,■,,■,normal,-,-
26,0,▶,,▶,normal,-,-
26,1,Activity A,,Sherlene,normal,-,-
26,2,Activity CA,,Doretta,normal,-,-
26,3,Activity CB,,Della,normal,-,-
26,4,Activity BC,,James,normal,-,-
26,5,Activity B,,Brant,normal,-,-
26,6,■,,■,normal,-,-
27,0,▶,,▶,anomalous,Insert,{'indices': [7]}
27,1,Activity A,,Sherlene,anomalous,Insert,{'indices': [7]}
27,2,Activity CA,,Doretta,anomalous,Insert,{'indices': [7]}
27,3,Activity CB,,Ryan,anomalous,Insert,{'indices': [7]}
27,4,Activity T,,Alyce,anomalous,Insert,{'indices': [7]}
27,5,Activity AK,,Sandra,anomalous,Insert,{'indices': [7]}
27,6,Activity AL,,Sandra,anomalous,Insert,{'indices': [7]}
27,7,Activity AM,,Alyce,anomalous,Insert,{'indices': [7]}
27,8,Random activity 65,,Random user 9,anomalous,Insert,{'indices': [7]}
27,9,Activity U,,Frances,anomalous,Insert,{'indices': [7]}
27,10,Activity B,,Craig,anomalous,Insert,{'indices': [7]}
27,11,■,,■,anomalous,Insert,{'indices': [7]}
28,0,▶,,▶,anomalous,Insert,"{'indices': [1, 3]}"
28,1,Activity A,,Sherlene,anomalous,Insert,"{'indices': [1, 3]}"
28,2,Random activity 22,,Random user 33,anomalous,Insert,"{'indices': [1, 3]}"
28,3,Activity CA,,Doretta,anomalous,Insert,"{'indices': [1, 3]}"
28,4,Random activity 2,,Random user 68,anomalous,Insert,"{'indices': [1, 3]}"
28,5,Activity CB,,Ling,anomalous,Insert,"{'indices': [1, 3]}"
28,6,Activity BZ,,Sharee,anomalous,Insert,"{'indices': [1, 3]}"
28,7,Activity B,,Issac,anomalous,Insert,"{'indices': [1, 3]}"
28,8,■,,■,anomalous,Insert,"{'indices': [1, 3]}"
29,0,▶,,▶,normal,-,-
29,1,Activity A,,Sherlene,normal,-,-
29,2,Activity CA,,Doretta,normal,-,-
29,3,Activity CB,,Ling,normal,-,-
29,4,Activity BZ,,Sharee,normal,-,-
29,5,Activity B,,Issac,normal,-,-
29,6,■,,■,normal,-,-
30,0,▶,,▶,normal,-,-
30,1,Activity A,,Sherlene,normal,-,-
30,2,Activity CA,,Earl,normal,-,-
30,3,Activity CB,,Lucy,normal,-,-
30,4,Activity BC,,James,normal,-,-
30,5,Activity B,,Iluminada,normal,-,-
30,6,■,,■,normal,-,-
31,0,▶,,▶,normal,-,-
31,1,Activity A,,Sherlene,normal,-,-
31,2,Activity CA,,Earl,normal,-,-
31,3,Activity CB,,Sherell,normal,-,-
31,4,Activity BZ,,Sharee,normal,-,-
31,5,Activity B,,Issac,normal,-,-
31,6,■,,■,normal,-,-
32,0,▶,,▶,normal,-,-
32,1,Activity A,,Sherlene,normal,-,-
32,2,Activity CA,,Doretta,normal,-,-
32,3,Activity CB,,Della,normal,-,-
32,4,Activity BC,,James,normal,-,-
32,5,Activity B,,Brant,normal,-,-
32,6,■,,■,normal,-,-
33,0,▶,,▶,normal,-,-
33,1,Activity A,,Sherlene,normal,-,-
33,2,Activity CA,,Doretta,normal,-,-
33,3,Activity CB,,Ling,normal,-,-
33,4,Activity BZ,,Sharee,normal,-,-
33,5,Activity B,,Issac,normal,-,-
33,6,■,,■,normal,-,-
34,0,▶,,▶,normal,-,-
34,1,Activity A,,Sherlene,normal,-,-
34,2,Activity CA,,Doretta,normal,-,-
34,3,Activity CB,,Della,normal,-,-
34,4,Activity BC,,James,normal,-,-
34,5,Activity B,,Brant,normal,-,-
34,6,■,,■,normal,-,-
35,0,▶,,▶,normal,-,-
35,1,Activity A,,Sherlene,normal,-,-
35,2,Activity CA,,Doretta,normal,-,-
35,3,Activity CB,,Lannie,normal,-,-
35,4,Activity BD,,Rossie,normal,-,-
35,5,Activity BJ,,Seth,normal,-,-
35,6,Activity BN,,Lisa,normal,-,-
35,7,Activity BK,,Paul,normal,-,-
35,8,Activity BE,,Howard,normal,-,-
35,9,Activity BQ,,Deloras,normal,-,-
35,10,Activity BR,,Jimmy,normal,-,-
35,11,Activity BX,,Della,normal,-,-
35,12,Activity BS,,Emily,normal,-,-
35,13,Activity B,,Alyce,normal,-,-
35,14,■,,■,normal,-,-
36,0,▶,,▶,anomalous,Insert,"{'indices': [0, 7]}"
36,1,Random activity 72,,Random user 3,anomalous,Insert,"{'indices': [0, 7]}"
36,2,Activity A,,Sherlene,anomalous,Insert,"{'indices': [0, 7]}"
36,3,Activity CA,,Doretta,anomalous,Insert,"{'indices': [0, 7]}"
36,4,Activity CB,,Ryan,anomalous,Insert,"{'indices': [0, 7]}"
36,5,Activity T,,Ryan,anomalous,Insert,"{'indices': [0, 7]}"
36,6,Activity AK,,Sandra,anomalous,Insert,"{'indices': [0, 7]}"
36,7,Activity AL,,Alpha,anomalous,Insert,"{'indices': [0, 7]}"
36,8,Random activity 73,,Random user 26,anomalous,Insert,"{'indices': [0, 7]}"
36,9,Activity AM,,Alyce,anomalous,Insert,"{'indices': [0, 7]}"
36,10,Activity U,,Frances,anomalous,Insert,"{'indices': [0, 7]}"
36,11,Activity B,,Craig,anomalous,Insert,"{'indices': [0, 7]}"
36,12,■,,■,anomalous,Insert,"{'indices': [0, 7]}"
37,0,▶,,▶,normal,-,-
37,1,Activity A,,Sherlene,normal,-,-
37,2,Activity CA,,Doretta,normal,-,-
37,3,Activity CB,,Ling,normal,-,-
37,4,Activity BZ,,Sharee,normal,-,-
37,5,Activity B,,Frances,normal,-,-
37,6,■,,■,normal,-,-
38,0,▶,,▶,anomalous,Insert,{'indices': [11]}
38,1,Activity A,,Sherlene,anomalous,Insert,{'indices': [11]}
38,2,Activity CA,,Doretta,anomalous,Insert,{'indices': [11]}
38,3,Activity CB,,Lannie,anomalous,Insert,{'indices': [11]}
38,4,Activity BD,,Ryan,anomalous,Insert,{'indices': [11]}
38,5,Activity BJ,,Seth,anomalous,Insert,{'indices': [11]}
38,6,Activity BN,,Lisa,anomalous,Insert,{'indices': [11]}
38,7,Activity BK,,Paul,anomalous,Insert,{'indices': [11]}
38,8,Activity BE,,Pam,anomalous,Insert,{'indices': [11]}
38,9,Activity BQ,,Craig,anomalous,Insert,{'indices': [11]}
38,10,Activity BR,,Brian,anomalous,Insert,{'indices': [11]}
38,11,Activity BW,,Jack,anomalous,Insert,{'indices': [11]}
38,12,Random activity 25,,Random user 37,anomalous,Insert,{'indices': [11]}
38,13,Activity BS,,Evelin,anomalous,Insert,{'indices': [11]}
38,14,Activity B,,Brant,anomalous,Insert,{'indices': [11]}
38,15,■,,■,anomalous,Insert,{'indices': [11]}
39,0,▶,,▶,anomalous,Insert,{'indices': [3]}
39,1,Activity A,,Sherlene,anomalous,Insert,{'indices': [3]}
39,2,Activity CA,,Doretta,anomalous,Insert,{'indices': [3]}
39,3,Activity CB,,Sherell,anomalous,Insert,{'indices': [3]}
39,4,Random activity 63,,Random user 68,anomalous,Insert,{'indices': [3]}
39,5,Activity BZ,,Sharee,anomalous,Insert,{'indices': [3]}
39,6,Activity B,,Issac,anomalous,Insert,{'indices': [3]}
39,7,■,,■,anomalous,Insert,{'indices': [3]}
40,0,▶,,▶,anomalous,Insert,{'indices': [2]}
40,1,Activity A,,Sherlene,anomalous,Insert,{'indices': [2]}
40,2,Activity CA,,Doretta,anomalous,Insert,{'indices': [2]}
40,3,Random activity 6,,Random user 67,anomalous,Insert,{'indices': [2]}
40,4,Activity CB,,Issac,anomalous,Insert,{'indices': [2]}
40,5,Activity BC,,James,anomalous,Insert,{'indices': [2]}
40,6,Activity B,,Brant,anomalous,Insert,{'indices': [2]}
40,7,■,,■,anomalous,Insert,{'indices': [2]}
41,0,▶,,▶,normal,-,-
41,1,Activity A,,Sherlene,normal,-,-
41,2,Activity CA,,Doretta,normal,-,-
41,3,Activity CB,,Vickie,normal,-,-
41,4,Activity BD,,Rossie,normal,-,-
41,5,Activity BJ,,Roseanne,normal,-,-
41,6,Activity BL,,Paul,normal,-,-
41,7,Activity BK,,Earl,normal,-,-
41,8,Activity BE,,Hugo,normal,-,-
41,9,Activity BQ,,Elisha,normal,-,-
41,10,Activity BR,,Emily,normal,-,-
41,11,Activity BV,,Paul,normal,-,-
41,12,Activity BS,,Sonia,normal,-,-
41,13,Activity B,,Sharee,normal,-,-
41,14,■,,■,normal,-,-
42,0,▶,,▶,anomalous,Insert,{'indices': [2]}
42,1,Activity A,,Sherlene,anomalous,Insert,{'indices': [2]}
42,2,Activity CA,,Doretta,anomalous,Insert,{'indices': [2]}
42,3,Random activity 35,,Random user 4,anomalous,Insert,{'indices': [2]}
42,4,Activity CB,,Sherell,anomalous,Insert,{'indices': [2]}
42,5,Activity BZ,,Sharee,anomalous,Insert,{'indices': [2]}
42,6,Activity B,,Frances,anomalous,Insert,{'indices': [2]}
42,7,■,,■,anomalous,Insert,{'indices': [2]}
43,0,▶,,▶,normal,-,-
43,1,Activity A,,Sherlene,normal,-,-
43,2,Activity CA,,Doretta,normal,-,-
43,3,Activity CB,,Sherell,normal,-,-
43,4,Activity BZ,,Sharee,normal,-,-
43,5,Activity B,,Frances,normal,-,-
43,6,■,,■,normal,-,-
44,0,▶,,▶,normal,-,-
44,1,Activity A,,Sherlene,normal,-,-
44,2,Activity CA,,Doretta,normal,-,-
44,3,Activity CB,,Ling,normal,-,-
44,4,Activity BZ,,Sharee,normal,-,-
44,5,Activity B,,Issac,normal,-,-
44,6,■,,■,normal,-,-
45,0,▶,,▶,normal,-,-
45,1,Activity A,,Sherlene,normal,-,-
45,2,Activity CA,,Doretta,normal,-,-
45,3,Activity CB,,Lannie,normal,-,-
45,4,Activity BD,,Rossie,normal,-,-
45,5,Activity BJ,,Issac,normal,-,-
45,6,Activity BL,,Paul,normal,-,-
45,7,Activity BK,,Earl,normal,-,-
45,8,Activity BE,,Hugo,normal,-,-
45,9,Activity BQ,,Elisha,normal,-,-
45,10,Activity BR,,Brian,normal,-,-
45,11,Activity BW,,Jack,normal,-,-
45,12,Activity BS,,Chan,normal,-,-
45,13,Activity B,,Jack,normal,-,-
45,14,■,,■,normal,-,-
46,0,▶,,▶,anomalous,Insert,{'indices': [2]}
46,1,Activity A,,Sherlene,anomalous,Insert,{'indices': [2]}
46,2,Activity CA,,Doretta,anomalous,Insert,{'indices': [2]}
46,3,Random activity 29,,Random user 49,anomalous,Insert,{'indices': [2]}
46,4,Activity CB,,Della,anomalous,Insert,{'indices': [2]}
46,5,Activity BC,,James,anomalous,Insert,{'indices': [2]}
46,6,Activity B,,Brant,anomalous,Insert,{'indices': [2]}
46,7,■,,■,anomalous,Insert,{'indices': [2]}
47,0,▶,,▶,normal,-,-
47,1,Activity A,,Sherlene,normal,-,-
47,2,Activity CA,,Doretta,normal,-,-
47,3,Activity CB,,Sherell,normal,-,-
47,4,Activity BZ,,Sharee,normal,-,-
47,5,Activity B,,Frances,normal,-,-
47,6,■,,■,normal,-,-
48,0,▶,,▶,normal,-,-
48,1,Activity A,,Sherlene,normal,-,-
48,2,Activity CA,,Doretta,normal,-,-
48,3,Activity CB,,Lannie,normal,-,-
48,4,Activity BD,,Rossie,normal,-,-
48,5,Activity BJ,,Roseanne,normal,-,-
48,6,Activity BL,,Paul,normal,-,-
48,7,Activity BK,,Earl,normal,-,-
48,8,Activity BE,,Hugo,normal,-,-
48,9,Activity BQ,,Elisha,normal,-,-
48,10,Activity BR,,Ling,normal,-,-
48,11,Activity BW,,Jack,normal,-,-
48,12,Activity BS,,Jin,normal,-,-
48,13,Activity B,,Brant,normal,-,-
48,14,■,,■,normal,-,-
49,0,▶,,▶,normal,-,-
49,1,Activity A,,Sherlene,normal,-,-
49,2,Activity CA,,Doretta,normal,-,-
49,3,Activity CB,,Ryan,normal,-,-
49,4,Activity T,,Roseanne,normal,-,-
49,5,Activity AN,,Lisa,normal,-,-
49,6,Activity BA,,Frances,normal,-,-
49,7,Activity BB,,Lourdes,normal,-,-
49,8,Activity AO,,Vickie,normal,-,-
49,9,Activity U,,Micheline,normal,-,-
49,10,Activity B,,Craig,normal,-,-
49,11,■,,■,normal,-,-
50,0,▶,,▶,normal,-,-
50,1,Activity A,,Sherlene,normal,-,-
50,2,Activity CA,,Doretta,normal,-,-
50,3,Activity CB,,Sherell,normal,-,-
50,4,Activity BZ,,Sharee,normal,-,-
50,5,Activity B,,Issac,normal,-,-
50,6,■,,■,normal,-,-
51,0,▶,,▶,normal,-,-
51,1,Activity A,,Sherlene,normal,-,-
51,2,Activity CA,,Doretta,normal,-,-
51,3,Activity CB,,Ling,normal,-,-
51,4,Activity BZ,,Sharee,normal,-,-
51,5,Activity B,,Issac,normal,-,-
51,6,■,,■,normal,-,-
52,0,▶,,▶,normal,-,-
52,1,Activity A,,Sherlene,normal,-,-
52,2,Activity CA,,Doretta,normal,-,-
52,3,Activity CB,,Ling,normal,-,-
52,4,Activity BZ,,Sharee,normal,-,-
52,5,Activity B,,Issac,normal,-,-
52,6,■,,■,normal,-,-
53,0,▶,,▶,normal,-,-
53,1,Activity A,,Sherlene,normal,-,-
53,2,Activity CA,,Doretta,normal,-,-
53,3,Activity CB,,Sherell,normal,-,-
53,4,Activity BZ,,Sharee,normal,-,-
53,5,Activity B,,Issac,normal,-,-
53,6,■,,■,normal,-,-
54,0,▶,,▶,anomalous,Insert,{'indices': [0]}
54,1,Random activity 51,,Random user 24,anomalous,Insert,{'indices': [0]}
54,2,Activity A,,Sherlene,anomalous,Insert,{'indices': [0]}
54,3,Activity CA,,Doretta,anomalous,Insert,{'indices': [0]}
54,4,Activity CB,,Vickie,anomalous,Insert,{'indices': [0]}
54,5,Activity BD,,Rossie,anomalous,Insert,{'indices': [0]}
54,6,Activity BJ,,Craig,anomalous,Insert,{'indices': [0]}
54,7,Activity BL,,Earl,anomalous,Insert,{'indices': [0]}
54,8,Activity BK,,Earl,anomalous,Insert,{'indices': [0]}
54,9,Activity BE,,Hugo,anomalous,Insert,{'indices': [0]}
54,10,Activity BQ,,Craig,anomalous,Insert,{'indices': [0]}
54,11,Activity BR,,Brian,anomalous,Insert,{'indices': [0]}
54,12,Activity BW,,Lisa,anomalous,Insert,{'indices': [0]}
54,13,Activity BS,,Evelin,anomalous,Insert,{'indices': [0]}
54,14,Activity B,,Brant,anomalous,Insert,{'indices': [0]}
54,15,■,,■,anomalous,Insert,{'indices': [0]}
55,0,▶,,▶,normal,-,-
55,1,Activity A,,Sherlene,normal,-,-
55,2,Activity CA,,Doretta,normal,-,-
55,3,Activity CB,,Vickie,normal,-,-
55,4,Activity BD,,Rossie,normal,-,-
55,5,Activity BJ,,Roseanne,normal,-,-
55,6,Activity BL,,Paul,normal,-,-
55,7,Activity BK,,Earl,normal,-,-
55,8,Activity BE,,Hugo,normal,-,-
55,9,Activity BQ,,Elisha,normal,-,-
55,10,Activity BR,,Melany,normal,-,-
55,11,Activity BU,,Marilyn,normal,-,-
55,12,Activity BS,,Vickie,normal,-,-
55,13,Activity B,,Marilyn,normal,-,-
55,14,■,,■,normal,-,-
56,0,▶,,▶,normal,-,-
56,1,Activity A,,Sherlene,normal,-,-
56,2,Activity CA,,Doretta,normal,-,-
56,3,Activity CB,,Sherell,normal,-,-
56,4,Activity BZ,,Sharee,normal,-,-
56,5,Activity B,,Frances,normal,-,-
56,6,■,,■,normal,-,-
57,0,▶,,▶,normal,-,-
57,1,Activity A,,Sherlene,normal,-,-
57,2,Activity CA,,Earl,normal,-,-
57,3,Activity CB,,Sherell,normal,-,-
57,4,Activity BZ,,Sharee,normal,-,-
57,5,Activity B,,Issac,normal,-,-
57,6,■,,■,normal,-,-
58,0,▶,,▶,normal,-,-
58,1,Activity A,,Sherlene,normal,-,-
58,2,Activity CA,,Doretta,normal,-,-
58,3,Activity CB,,Vickie,normal,-,-
58,4,Activity BD,,Rossie,normal,-,-
58,5,Activity BJ,,Seth,normal,-,-
58,6,Activity BN,,Lisa,normal,-,-
58,7,Activity BK,,Paul,normal,-,-
58,8,Activity BE,,Tiffiny,normal,-,-
58,9,Activity BQ,,Craig,normal,-,-
58,10,Activity BR,,Hoyt,normal,-,-
58,11,Activity BU,,Joe,normal,-,-
58,12,Activity BS,,Sharee,normal,-,-
58,13,Activity B,,James,normal,-,-
58,14,■,,■,normal,-,-
59,0,▶,,▶,normal,-,-
59,1,Activity A,,Sherlene,normal,-,-
59,2,Activity CA,,Doretta,normal,-,-
59,3,Activity CB,,Grayce,normal,-,-
59,4,Activity BC,,James,normal,-,-
59,5,Activity B,,Iluminada,normal,-,-
59,6,■,,■,normal,-,-
60,0,▶,,▶,normal,-,-
60,1,Activity A,,Sherlene,normal,-,-
60,2,Activity CA,,Doretta,normal,-,-
60,3,Activity CB,,Vickie,normal,-,-
60,4,Activity BD,,Roy,normal,-,-
60,5,Activity BH,,Lourdes,normal,-,-
60,6,Activity BI,,Lucy,normal,-,-
60,7,Activity BE,,Pam,normal,-,-
60,8,Activity BQ,,Craig,normal,-,-
60,9,Activity BR,,Brian,normal,-,-
60,10,Activity BW,,Lisa,normal,-,-
60,11,Activity BS,,Jin,normal,-,-
60,12,Activity B,,Brant,normal,-,-
60,13,■,,■,normal,-,-
61,0,▶,,▶,normal,-,-
61,1,Activity A,,Sherlene,normal,-,-
61,2,Activity CA,,Doretta,normal,-,-
61,3,Activity CB,,Lannie,normal,-,-
61,4,Activity BD,,Rossie,normal,-,-
61,5,Activity BJ,,Roseanne,normal,-,-
61,6,Activity BL,,Earl,normal,-,-
61,7,Activity BK,,Earl,normal,-,-
61,8,Activity BE,,Hugo,normal,-,-
61,9,Activity BQ,,Elisha,normal,-,-
61,10,Activity BR,,Ling,normal,-,-
61,11,Activity BW,,Charles,normal,-,-
61,12,Activity BS,,Velda,normal,-,-
61,13,Activity B,,Paul,normal,-,-
61,14,■,,■,normal,-,-
62,0,▶,,▶,normal,-,-
62,1,Activity A,,Sherlene,normal,-,-
62,2,Activity CA,,Doretta,normal,-,-
62,3,Activity CB,,Ling,normal,-,-
62,4,Activity BZ,,Sharee,normal,-,-
62,5,Activity B,,Issac,normal,-,-
62,6,■,,■,normal,-,-
63,0,▶,,▶,normal,-,-
63,1,Activity A,,Sherlene,normal,-,-
