case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
8,7,Activity D,,James,anomalous,Rework,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lisa'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald'}}]}"
8,8,Activity S,,Hoyt,anomalous,Rework,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lisa'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald'}}]}"
8,9,Activity B,,Tiffiny,anomalous,Rework,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lisa'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald'}}]}"
8,10,■,,■,anomalous,Rework,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Activity C', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Lisa'}}, {'name': 'Activity E', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Donald'}}]}"
9,0,▶,,▶,normal,-,-
9,1,Activity A,,Micheline,normal,-,-
9,2,Activity T,,Steve,normal,-,-
9,3,Activity AC,,Lucy,normal,-,-
9,4,Activity AE,,Amanda,normal,-,-
9,5,Activity AD,,Emily,normal,-,-
9,6,Activity U,,Hannah,normal,-,-
9,7,Activity B,,Ronald,normal,-,-
9,8,■,,■,normal,-,-
10,0,▶,,▶,normal,-,-
10,1,Activity A,,Doretta,normal,-,-
10,2,Activity C,,Seth,normal,-,-
10,3,Activity L,,Pam,normal,-,-
10,4,Activity N,,Paul,normal,-,-
10,5,Activity M,,Jack,normal,-,-
10,6,Activity D,,Sandra,normal,-,-
10,7,Activity S,,Gema,normal,-,-
10,8,Activity B,,Ronald,normal,-,-
10,9,■,,■,normal,-,-
11,0,▶,,▶,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,1,Activity A,,Amanda,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,2,Activity C,,Vickie,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,3,Activity L,,Lisa,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,4,Activity O,,Johnny,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,5,Activity M,,Maryellen,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,6,Activity D,,Shandi,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,7,Activity S,,Brian,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,8,Activity B,,Ronald,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,9,Activity D,,Shandi,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,10,Activity S,,Brian,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,11,Activity B,,Ronald,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
11,12,■,,■,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Shandi'}}, {'name': 'Activity S', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brian'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
12,0,▶,,▶,normal,-,-
12,1,Activity A,,Carmella,normal,-,-
12,2,Activity BC,,Micheline,normal,-,-
12,3,Activity B,,Tiffiny,normal,-,-
12,4,■,,■,normal,-,-
13,0,▶,,▶,normal,-,-
13,1,Activity A,,Sharee,normal,-,-
13,2,Activity BZ,,Issac,normal,-,-
13,3,Activity B,,Steve,normal,-,-
13,4,■,,■,normal,-,-
14,0,▶,,▶,normal,-,-
14,1,Activity A,,Steve,normal,-,-
14,2,Activity C,,Hoyt,normal,-,-
14,3,Activity L,,Lisa,normal,-,-
14,4,Activity O,,Marilyn,normal,-,-
14,5,Activity M,,Jack,normal,-,-
14,6,Activity D,,Issac,normal,-,-
14,7,Activity S,,Ryan,normal,-,-
14,8,Activity B,,Deloras,normal,-,-
14,9,■,,■,normal,-,-
15,0,▶,,▶,normal,-,-
15,1,Activity A,,Joe,normal,-,-
15,2,Activity BC,,Micheline,normal,-,-
15,3,Activity B,,Grayce,normal,-,-
15,4,■,,■,normal,-,-
16,0,▶,,▶,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,1,Activity A,,Micheline,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,2,Activity T,,Grayce,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,3,Activity AC,,Michaele,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,4,Activity AG,,Charles,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,5,Activity AH,,Doretta,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,6,Activity AD,,Brant,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,7,Activity U,,Hannah,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,8,Activity B,,Ronald,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,9,Activity AD,,Brant,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,10,Activity U,,Hannah,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,11,Activity B,,Ronald,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
16,12,■,,■,anomalous,Rework,"{'size': 3, 'start': 8, 'inserted': [{'name': 'Activity AD', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Brant'}}, {'name': 'Activity U', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hannah'}}, {'name': 'Activity B', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Ronald'}}]}"
17,0,▶,,▶,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,1,Activity A,,Amanda,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,2,Activity C,,Della,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,3,Activity G,,Clayton,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,4,Activity K,,Sandra,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,5,Activity H,,Keven,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,6,Activity D,,Hassie,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,7,Activity K,,Sandra,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,8,Activity H,,Keven,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,9,Activity D,,Hassie,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,10,Activity S,,Velda,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,11,Activity B,,Tiffiny,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
17,12,■,,■,anomalous,Rework,"{'size': 3, 'start': 6, 'inserted': [{'name': 'Activity K', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Sandra'}}, {'name': 'Activity H', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Keven'}}, {'name': 'Activity D', 'timestamp': None, 'timestamp_end': None, 'attributes': {'user': 'Hassie'}}]}"
18,0,▶,,▶,normal,-,-
18,1,Activity A,,Steve,normal,-,-
18,2,Activity C,,Lucy,normal,-,-
18,3,Activity L,,Pam,normal,-,-
18,4,Activity N,,Vickie,normal,-,-
18,5,Activity M,,Maryellen,normal,-,-
18,6,Activity D,,Issac,normal,-,-
18,7,Activity S,,Ryan,normal,-,-
18,8,Activity B,,Deloras,normal,-,-
18,9,■,,■,normal,-,-
19,0,▶,,▶,normal,-,-
19,1,Activity A,,Frances,normal,-,-
19,2,Activity BD,,Lisa,normal,-,-
19,3,Activity BP,,Carmella,normal,-,-
19,4,Activity BE,,Lisa,normal,-,-
19,5,Activity BQ,,Jamika,normal,-,-
19,6,Activity BR,,Elisha,normal,-,-
19,7,Activity BU,,Clayton,normal,-,-
19,8,Activity BS,,Hoyt,normal,-,-
19,9,Activity B,,Joe,normal,-,-
19,10,■,,■,normal,-,-
20,0,▶,,▶,normal,-,-
20,1,Activity A,,Joe,normal,-,-
20,2,Activity BC,,Micheline,normal,-,-
20,3,Activity B,,Tiffiny,normal,-,-
20,4,■,,■,normal,-,-
21,0,▶,,▶,normal,-,-
21,1,Activity A,,Micheline,normal,-,-
21,2,Activity T,,Jack,normal,-,-
21,3,Activity AN,,Brian,normal,-,-
21,4,Activity AP,,Tiffiny,normal,-,-
21,5,Activity AO,,Iluminada,normal,-,-
21,6,Activity U,,Hoyt,normal,-,-
21,7,Activity B,,Rossie,normal,-,-
21,8,■,,■,normal,-,-
22,0,▶,,▶,normal,-,-
22,1,Activity A,,Joe,normal,-,-
22,2,Activity BC,,Micheline,normal,-,-
22,3,Activity B,,Tiffiny,normal,-,-
22,4,■,,■,normal,-,-
23,0,▶,,▶,normal,-,-
23,1,Activity A,,Micheline,normal,-,-
23,2,Activity T,,Grayce,normal,-,-
23,3,Activity AC,,Ling,normal,-,-
23,4,Activity AE,,Amanda,normal,-,-
23,5,Activity AD,,Howard,normal,-,-
23,6,Activity U,,Rossie,normal,-,-
23,7,Activity B,,Joe,normal,-,-
23,8,■,,■,normal,-,-
24,0,▶,,▶,normal,-,-
24,1,Activity A,,Micheline,normal,-,-
24,2,Activity T,,Jack,normal,-,-
24,3,Activity AN,,Micheline,normal,-,-
24,4,Activity AP,,Tiffiny,normal,-,-
24,5,Activity AO,,Iluminada,normal,-,-
24,6,Activity U,,Lisa,normal,-,-
24,7,Activity B,,Lucy,normal,-,-
24,8,■,,■,normal,-,-
25,0,▶,,▶,normal,-,-
