case_id,event_position,activity_name,timestamp,user,label,anomaly_type,anomaly_description
16,4,Activity E,,Lannie,anomalous,Late,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
16,5,Activity J,,Tiffiny,anomalous,Late,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
16,6,Activity K,,Issac,anomalous,Late,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
16,7,Activity H,,Josef,anomalous,Late,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
16,8,Activity F,,Jimmy,anomalous,Late,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
16,9,Activity B,,Alyce,anomalous,Late,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
16,10,■,,■,anomalous,Late,"{'shift_from': 4, 'shift_to': 6, 'size': 2}"
17,0,▶,,▶,normal,-,-
17,1,Activity A,,Ronald,normal,-,-
17,2,Activity AI,,Hannah,normal,-,-
17,3,Activity AP,,Chan,normal,-,-
17,4,Activity AQ,,Jamika,normal,-,-
17,5,Activity AR,,Donald,normal,-,-
17,6,Activity AS,,Clayton,normal,-,-
17,7,Activity AJ,,Charles,normal,-,-
17,8,Activity B,,Brant,normal,-,-
17,9,■,,■,normal,-,-
18,0,▶,,▶,normal,-,-
18,1,Activity A,,Ronald,normal,-,-
18,2,Activity AI,,Sharee,normal,-,-
18,3,Activity AL,,Joe,normal,-,-
18,4,Activity AM,,Marilyn,normal,-,-
18,5,Activity AN,,Vickie,normal,-,-
18,6,Activity AO,,Evelin,normal,-,-
18,7,Activity AJ,,Hoyt,normal,-,-
18,8,Activity B,,Micheline,normal,-,-
18,9,■,,■,normal,-,-
19,0,▶,,▶,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 2}"
19,1,Activity A,,Steve,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 2}"
19,2,Activity E,,Lannie,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 2}"
19,3,Activity H,,Josef,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 2}"
19,4,Activity F,,Jimmy,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 2}"
19,5,Activity J,,Ryan,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 2}"
19,6,Activity K,,Deloras,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 2}"
19,7,Activity C,,Hannah,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 2}"
19,8,Activity D,,Hugo,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 2}"
19,9,Activity B,,Alyce,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 2}"
19,10,■,,■,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 2}"
20,0,▶,,▶,anomalous,Late,"{'shift_from': 2, 'shift_to': 3, 'size': 2}"
20,1,Activity A,,Ronald,anomalous,Late,"{'shift_from': 2, 'shift_to': 3, 'size': 2}"
20,2,Activity AI,,Sharee,anomalous,Late,"{'shift_from': 2, 'shift_to': 3, 'size': 2}"
20,3,Activity AN,,Vickie,anomalous,Late,"{'shift_from': 2, 'shift_to': 3, 'size': 2}"
20,4,Activity AL,,Rossana,anomalous,Late,"{'shift_from': 2, 'shift_to': 3, 'size': 2}"
20,5,Activity AM,,Marilyn,anomalous,Late,"{'shift_from': 2, 'shift_to': 3, 'size': 2}"
20,6,Activity AO,,Evelin,anomalous,Late,"{'shift_from': 2, 'shift_to': 3, 'size': 2}"
20,7,Activity AJ,,Ling,anomalous,Late,"{'shift_from': 2, 'shift_to': 3, 'size': 2}"
20,8,Activity B,,Micheline,anomalous,Late,"{'shift_from': 2, 'shift_to': 3, 'size': 2}"
20,9,■,,■,anomalous,Late,"{'shift_from': 2, 'shift_to': 3, 'size': 2}"
21,0,▶,,▶,normal,-,-
21,1,Activity A,,Steve,normal,-,-
21,2,Activity C,,Hannah,normal,-,-
21,3,Activity D,,Hugo,normal,-,-
21,4,Activity E,,Howard,normal,-,-
21,5,Activity I,,Johnny,normal,-,-
21,6,Activity F,,Jimmy,normal,-,-
21,7,Activity J,,Tiffiny,normal,-,-
21,8,Activity K,,Ryan,normal,-,-
21,9,Activity B,,Alyce,normal,-,-
21,10,■,,■,normal,-,-
22,0,▶,,▶,normal,-,-
22,1,Activity A,,Velda,normal,-,-
22,2,Activity AI,,Hannah,normal,-,-
22,3,Activity AP,,Chan,normal,-,-
22,4,Activity AQ,,Jamika,normal,-,-
22,5,Activity AR,,Lucy,normal,-,-
22,6,Activity AS,,Clayton,normal,-,-
22,7,Activity AJ,,Vickie,normal,-,-
22,8,Activity B,,Micheline,normal,-,-
22,9,■,,■,normal,-,-
23,0,▶,,▶,normal,-,-
23,1,Activity A,,Velda,normal,-,-
23,2,Activity AI,,Sharee,normal,-,-
23,3,Activity AL,,Rossana,normal,-,-
23,4,Activity AM,,Shandi,normal,-,-
23,5,Activity AN,,Vickie,normal,-,-
23,6,Activity AO,,Jack,normal,-,-
23,7,Activity AJ,,Ling,normal,-,-
23,8,Activity B,,Brant,normal,-,-
23,9,■,,■,normal,-,-
24,0,▶,,▶,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
24,1,Activity N,,Issac,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
24,2,Activity A,,Micheline,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
24,3,Activity L,,Howard,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
24,4,Activity M,,Steve,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
24,5,Activity R,,Emily,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
24,6,Activity T,,Sonia,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
24,7,Activity U,,Alyce,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
24,8,Activity S,,Steve,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
24,9,Activity B,,Alpha,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
24,10,■,,■,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}"
25,0,▶,,▶,normal,-,-
25,1,Activity A,,Velda,normal,-,-
25,2,Activity AI,,Sharee,normal,-,-
25,3,Activity AL,,Rossana,normal,-,-
25,4,Activity AM,,Marilyn,normal,-,-
25,5,Activity AN,,Vickie,normal,-,-
25,6,Activity AO,,Evelin,normal,-,-
25,7,Activity AJ,,Ling,normal,-,-
25,8,Activity B,,Brant,normal,-,-
25,9,■,,■,normal,-,-
26,0,▶,,▶,normal,-,-
26,1,Activity A,,Velda,normal,-,-
26,2,Activity AI,,Wilton,normal,-,-
26,3,Activity AK,,Jamika,normal,-,-
26,4,Activity AJ,,Hoyt,normal,-,-
26,5,Activity B,,Micheline,normal,-,-
26,6,■,,■,normal,-,-
27,0,▶,,▶,normal,-,-
27,1,Activity A,,Micheline,normal,-,-
27,2,Activity L,,Sandra,normal,-,-
27,3,Activity O,,Jamika,normal,-,-
27,4,Activity M,,Howard,normal,-,-
27,5,Activity R,,Melany,normal,-,-
27,6,Activity V,,Hannah,normal,-,-
27,7,Activity S,,James,normal,-,-
27,8,Activity B,,Brant,normal,-,-
27,9,■,,■,normal,-,-
28,0,▶,,▶,normal,-,-
28,1,Activity A,,Velda,normal,-,-
28,2,Activity AI,,Wilton,normal,-,-
28,3,Activity AK,,Jamika,normal,-,-
28,4,Activity AJ,,Ling,normal,-,-
28,5,Activity B,,Micheline,normal,-,-
28,6,■,,■,normal,-,-
29,0,▶,,▶,normal,-,-
29,1,Activity A,,Ronald,normal,-,-
29,2,Activity AI,,Pam,normal,-,-
29,3,Activity AP,,Chan,normal,-,-
29,4,Activity AQ,,Jamika,normal,-,-
29,5,Activity AR,,Lucy,normal,-,-
29,6,Activity AS,,Clayton,normal,-,-
29,7,Activity AJ,,Vickie,normal,-,-
29,8,Activity B,,Micheline,normal,-,-
29,9,■,,■,normal,-,-
30,0,▶,,▶,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
30,1,Activity A,,Ronald,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
30,2,Activity AP,,Chan,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
30,3,Activity AQ,,Jamika,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
30,4,Activity AR,,Lucy,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
30,5,Activity AS,,Anna,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
30,6,Activity AJ,,Hoyt,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
30,7,Activity AI,,Pam,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
30,8,Activity B,,Micheline,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
30,9,■,,■,anomalous,Late,"{'shift_from': 1, 'shift_to': 6, 'size': 1}"
31,0,▶,,▶,normal,-,-
31,1,Activity A,,Velda,normal,-,-
31,2,Activity AI,,Pam,normal,-,-
31,3,Activity AP,,Chan,normal,-,-
31,4,Activity AQ,,Jamika,normal,-,-
31,5,Activity AR,,Jack,normal,-,-
31,6,Activity AS,,Anna,normal,-,-
31,7,Activity AJ,,Ling,normal,-,-
31,8,Activity B,,Micheline,normal,-,-
31,9,■,,■,normal,-,-
32,0,▶,,▶,normal,-,-
32,1,Activity A,,Amanda,normal,-,-
32,2,Activity C,,Hannah,normal,-,-
32,3,Activity D,,Hugo,normal,-,-
32,4,Activity E,,Lannie,normal,-,-
32,5,Activity H,,Josef,normal,-,-
32,6,Activity F,,Sandra,normal,-,-
32,7,Activity J,,Grayce,normal,-,-
32,8,Activity K,,Ryan,normal,-,-
32,9,Activity B,,Alyce,normal,-,-
32,10,■,,■,normal,-,-
33,0,▶,,▶,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
33,1,Activity A,,Micheline,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
33,2,Activity L,,Sandra,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
33,3,Activity O,,Jamika,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
33,4,Activity M,,Howard,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
33,5,Activity R,,Lannie,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
33,6,Activity AA,,Ryan,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
33,7,Activity X,,Ryan,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
33,8,Activity W,,Hassie,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
33,9,Activity S,,Sharee,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
33,10,Activity B,,Brant,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
33,11,■,,■,anomalous,Late,"{'shift_from': 5, 'shift_to': 7, 'size': 1}"
34,0,▶,,▶,normal,-,-
34,1,Activity A,,Steve,normal,-,-
34,2,Activity C,,Hannah,normal,-,-
34,3,Activity D,,Hugo,normal,-,-
34,4,Activity E,,Howard,normal,-,-
34,5,Activity I,,Doretta,normal,-,-
34,6,Activity F,,Sandra,normal,-,-
34,7,Activity J,,Ryan,normal,-,-
34,8,Activity K,,Deloras,normal,-,-
34,9,Activity B,,Alyce,normal,-,-
34,10,■,,■,normal,-,-
35,0,▶,,▶,normal,-,-
35,1,Activity A,,Velda,normal,-,-
35,2,Activity AI,,Hannah,normal,-,-
35,3,Activity AP,,Chan,normal,-,-
35,4,Activity AQ,,Jamika,normal,-,-
35,5,Activity AR,,Lucy,normal,-,-
35,6,Activity AS,,Clayton,normal,-,-
35,7,Activity AJ,,Hoyt,normal,-,-
35,8,Activity B,,Micheline,normal,-,-
35,9,■,,■,normal,-,-
36,0,▶,,▶,normal,-,-
36,1,Activity A,,Amanda,normal,-,-
36,2,Activity C,,Hannah,normal,-,-
36,3,Activity D,,Hugo,normal,-,-
36,4,Activity E,,Lannie,normal,-,-
36,5,Activity H,,Josef,normal,-,-
36,6,Activity F,,Sandra,normal,-,-
36,7,Activity J,,Ryan,normal,-,-
36,8,Activity K,,Deloras,normal,-,-
36,9,Activity B,,Alyce,normal,-,-
36,10,■,,■,normal,-,-
37,0,▶,,▶,normal,-,-
37,1,Activity A,,Velda,normal,-,-
37,2,Activity AI,,Lisa,normal,-,-
37,3,Activity AL,,Rossana,normal,-,-
37,4,Activity AM,,Marilyn,normal,-,-
37,5,Activity AN,,Vickie,normal,-,-
37,6,Activity AO,,Evelin,normal,-,-
37,7,Activity AJ,,Ling,normal,-,-
37,8,Activity B,,Brant,normal,-,-
37,9,■,,■,normal,-,-
38,0,▶,,▶,normal,-,-
38,1,Activity A,,Steve,normal,-,-
38,2,Activity C,,Hannah,normal,-,-
38,3,Activity D,,Hugo,normal,-,-
38,4,Activity E,,Howard,normal,-,-
38,5,Activity I,,Johnny,normal,-,-
38,6,Activity F,,Ronald,normal,-,-
38,7,Activity J,,Tiffiny,normal,-,-
38,8,Activity K,,Ryan,normal,-,-
38,9,Activity B,,Alyce,normal,-,-
38,10,■,,■,normal,-,-
39,0,▶,,▶,normal,-,-
39,1,Activity A,,Amanda,normal,-,-
39,2,Activity C,,Hannah,normal,-,-
39,3,Activity D,,Hugo,normal,-,-
39,4,Activity E,,Lannie,normal,-,-
39,5,Activity H,,James,normal,-,-
39,6,Activity F,,Jimmy,normal,-,-
39,7,Activity J,,Ryan,normal,-,-
39,8,Activity K,,Deloras,normal,-,-
39,9,Activity B,,Alyce,normal,-,-
39,10,■,,■,normal,-,-
40,0,▶,,▶,normal,-,-
40,1,Activity A,,Amanda,normal,-,-
40,2,Activity C,,Hannah,normal,-,-
40,3,Activity D,,Hugo,normal,-,-
40,4,Activity E,,Keven,normal,-,-
40,5,Activity G,,Issac,normal,-,-
40,6,Activity F,,Ronald,normal,-,-
40,7,Activity J,,Tiffiny,normal,-,-
40,8,Activity K,,Sherell,normal,-,-
40,9,Activity B,,Alyce,normal,-,-
40,10,■,,■,normal,-,-
41,0,▶,,▶,normal,-,-
41,1,Activity A,,Doretta,normal,-,-
41,2,Activity C,,Hannah,normal,-,-
41,3,Activity D,,Hugo,normal,-,-
41,4,Activity E,,Lannie,normal,-,-
41,5,Activity H,,Keven,normal,-,-
41,6,Activity F,,Ronald,normal,-,-
41,7,Activity J,,Tiffiny,normal,-,-
41,8,Activity K,,Ryan,normal,-,-
41,9,Activity B,,Alyce,normal,-,-
41,10,■,,■,normal,-,-
42,0,▶,,▶,normal,-,-
42,1,Activity A,,Velda,normal,-,-
42,2,Activity AI,,Sandra,normal,-,-
42,3,Activity AP,,Chan,normal,-,-
42,4,Activity AQ,,Jamika,normal,-,-
42,5,Activity AR,,Donald,normal,-,-
42,6,Activity AS,,Josef,normal,-,-
42,7,Activity AJ,,Hoyt,normal,-,-
42,8,Activity B,,Micheline,normal,-,-
42,9,■,,■,normal,-,-
43,0,▶,,▶,normal,-,-
43,1,Activity A,,Doretta,normal,-,-
43,2,Activity C,,Hannah,normal,-,-
43,3,Activity D,,Hugo,normal,-,-
43,4,Activity E,,Howard,normal,-,-
43,5,Activity I,,Doretta,normal,-,-
43,6,Activity F,,Ronald,normal,-,-
43,7,Activity J,,Tiffiny,normal,-,-
43,8,Activity K,,Ryan,normal,-,-
43,9,Activity B,,Alyce,normal,-,-
43,10,■,,■,normal,-,-
44,0,▶,,▶,normal,-,-
44,1,Activity A,,Ronald,normal,-,-
44,2,Activity AI,,Pam,normal,-,-
44,3,Activity AP,,Chan,normal,-,-
44,4,Activity AQ,,Jamika,normal,-,-
44,5,Activity AR,,Lucy,normal,-,-
44,6,Activity AS,,Anna,normal,-,-
44,7,Activity AJ,,Donald,normal,-,-
44,8,Activity B,,Alyce,normal,-,-
44,9,■,,■,normal,-,-
45,0,▶,,▶,normal,-,-
45,1,Activity A,,Micheline,normal,-,-
45,2,Activity L,,Donald,normal,-,-
45,3,Activity P,,Deloras,normal,-,-
45,4,Activity Q,,Donald,normal,-,-
45,5,Activity M,,Howard,normal,-,-
45,6,Activity R,,Melany,normal,-,-
45,7,Activity V,,Clayton,normal,-,-
45,8,Activity S,,Keven,normal,-,-
